file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0693,0,0.01174594,0.26938704,0.009960992,0.09703132400000002
C018,Escherichia coli K-12 BW25113,BW25113_0694,0,0.13457866,0.5064926,0.11523548,0.25210224666666664
C018,Escherichia coli K-12 BW25113,BW25113_0695,0,0.03091783,0.23429525,0.33822408,0.20114571999999997
C018,Escherichia coli K-12 BW25113,BW25113_0696,0,0.014847159,0.1510517,0.03846767,0.06812217633333334
C018,Escherichia coli K-12 BW25113,BW25113_0697,0,0.19960575,0.27553108,0.11918145,0.19810609333333332
C018,Escherichia coli K-12 BW25113,BW25113_0698,0,0.027298955,0.24916825,0.1486396,0.14170226833333333
C018,Escherichia coli K-12 BW25113,BW25113_0699,0,0.44017252,0.38910517,0.33471042,0.38799603666666665
C018,Escherichia coli K-12 BW25113,BW25113_0700,0,0.06095886,0.31235167,0.24422064,0.20584372333333334
C018,Escherichia coli K-12 BW25113,BW25113_0702,0,0.37016356,0.44127932,0.27658492,0.3626759333333333
C018,Escherichia coli K-12 BW25113,BW25113_0703,0,0.019184362,0.2778263,0.0022480183,0.09975289343333334
C018,Escherichia coli K-12 BW25113,BW25113_0704,0,0.39483064,0.38284823,0.28172427,0.35313438
C018,Escherichia coli K-12 BW25113,BW25113_0705,0,0.07022551,0.0958292,0.20647727,0.12417732666666666
C018,Escherichia coli K-12 BW25113,BW25113_0706,0,0.05457368,0.06639898,0.30171508,0.14089591333333334
C018,Escherichia coli K-12 BW25113,BW25113_0707,0,0.00010173358,0.020352181,0.30402637,0.10816009486
C018,Escherichia coli K-12 BW25113,BW25113_0708,0,0.020378804,0.4722322,0.15901588,0.21720896133333334
C018,Escherichia coli K-12 BW25113,BW25113_0709,0,0.019053938,0.12300182,0.006329222,0.04946166
C018,Escherichia coli K-12 BW25113,BW25113_0710,0,0.018274087,0.14186667,0.14139953,0.100513429
C018,Escherichia coli K-12 BW25113,BW25113_0711,0,0.06918079,0.40903744,0.09767057,0.19196293333333334
C018,Escherichia coli K-12 BW25113,BW25113_0712,0,0.051440798,0.19521517,0.0077682985,0.08480808883333334
C018,Escherichia coli K-12 BW25113,BW25113_0713,0,0.036111835,0.24876575,0.028902931,0.10459350533333334
C018,Escherichia coli K-12 BW25113,BW25113_0714,0,0.032339618,0.13125174,0.01407378,0.059221712666666676
C018,Escherichia coli K-12 BW25113,BW25113_0715,0,0.019468158,0.07077801,0.030942898,0.040396355333333335
C018,Escherichia coli K-12 BW25113,BW25113_0716,0,0.045194518,0.2476746,0.106445685,0.13310493433333334
C018,Escherichia coli K-12 BW25113,BW25113_0717,0,0.001769251,0.08616702,0.04641099,0.04478242033333333
C018,Escherichia coli K-12 BW25113,BW25113_0718,0,0.029775107,0.16600952,0.21236435,0.136049659
C018,Escherichia coli K-12 BW25113,BW25113_0719,0,0.0053706244,0.067759365,0.011433787,0.028187925466666666
C018,Escherichia coli K-12 BW25113,BW25113_0720,0,0.86188877,0.63841254,0.50201833,0.66743988
C018,Escherichia coli K-12 BW25113,BW25113_0721,0,0.84045196,0.80672723,0.6300722,0.7590837966666667
C018,Escherichia coli K-12 BW25113,BW25113_0722,0,0.86568993,0.8743534,0.78657186,0.8422050633333334
C018,Escherichia coli K-12 BW25113,BW25113_0723,0,0.78908455,0.6780137,0.55650455,0.6745342666666666
C018,Escherichia coli K-12 BW25113,BW25113_0724,0,0.62251616,0.71498686,0.36418486,0.5672292933333333
C018,Escherichia coli K-12 BW25113,BW25113_0726,0,0.89583606,0.7191656,0.9029402,0.8393139533333333
C018,Escherichia coli K-12 BW25113,BW25113_0727,0,0.8349786,0.6025205,0.86106694,0.76618868
C018,Escherichia coli K-12 BW25113,BW25113_0728,0,0.6463468,0.5856732,0.7660001,0.6660067
C018,Escherichia coli K-12 BW25113,BW25113_0729,0,0.594985,0.43294755,0.56218636,0.5300396366666668
C018,Escherichia coli K-12 BW25113,BW25113_0730,0,0.049380016,0.1734778,0.12780307,0.116886962
C018,Escherichia coli K-12 BW25113,BW25113_0731,0,0.17306122,0.18379273,0.23465824,0.19717073
C018,Escherichia coli K-12 BW25113,BW25113_0732,0,0.0056836535,0.31385994,0.019172862,0.11290548516666667
C018,Escherichia coli K-12 BW25113,BW25113_0733,1,0.6342972,0.38885212,0.577173,0.5334407733333334
C018,Escherichia coli K-12 BW25113,BW25113_0734,0,0.56346685,0.24777558,0.33259594,0.3812794566666666
C018,Escherichia coli K-12 BW25113,BW25113_0735,0,0.28195813,0.33060077,0.21036135,0.27430675
C018,Escherichia coli K-12 BW25113,BW25113_0736,0,0.66523945,0.47090313,0.58723164,0.5744580733333334
C018,Escherichia coli K-12 BW25113,BW25113_0737,0,0.7192525,0.6180949,0.24340086,0.5269160866666667
C018,Escherichia coli K-12 BW25113,BW25113_0738,0,0.67631567,0.47665644,0.71301824,0.6219967833333334
C018,Escherichia coli K-12 BW25113,BW25113_0739,0,0.7944754,0.45531714,0.5107178,0.5868367800000001
C018,Escherichia coli K-12 BW25113,BW25113_0740,0,0.7000843,0.6173008,0.3136157,0.5436669333333334
C018,Escherichia coli K-12 BW25113,BW25113_0741,0,0.6960634,0.6538839,0.63450617,0.66148449
C018,Escherichia coli K-12 BW25113,BW25113_0742,0,0.07182202,0.34865904,0.19548778,0.20532294666666664
C018,Escherichia coli K-12 BW25113,BW25113_0750,0,0.24279457,0.29579055,0.1557229,0.23143600666666667
C018,Escherichia coli K-12 BW25113,BW25113_0751,0,0.05332757,0.22092195,0.24930714,0.17451888666666668
C018,Escherichia coli K-12 BW25113,BW25113_0752,0,0.00047758248,0.20342278,0.036113568,0.08000464349333332
C018,Escherichia coli K-12 BW25113,BW25113_0753,0,0.0009925152,0.11447108,0.10573669,0.07373342840000001
C018,Escherichia coli K-12 BW25113,BW25113_0754,0,0.20392862,0.42062777,0.11239383,0.24565007333333333
C018,Escherichia coli K-12 BW25113,BW25113_0755,0,0.7584717,0.59950125,0.76055354,0.7061754966666666
C018,Escherichia coli K-12 BW25113,BW25113_0756,0,0.0094522415,0.26408017,0.012456644,0.09532968516666668
C018,Escherichia coli K-12 BW25113,BW25113_0757,0,0.24405271,0.50037706,0.20977163,0.3180671333333333
C018,Escherichia coli K-12 BW25113,BW25113_0758,0,0.2636855,0.34578001,0.070014454,0.22649332133333333
C018,Escherichia coli K-12 BW25113,BW25113_0759,0,0.20227075,0.38821718,0.48423824,0.35824205666666664
C018,Escherichia coli K-12 BW25113,BW25113_0760,0,0.046802882,0.28669855,0.27750954,0.20367032399999999
C018,Escherichia coli K-12 BW25113,BW25113_0761,0,0.06634669,0.021410769,0.016923027,0.03489349533333333
C018,Escherichia coli K-12 BW25113,BW25113_0762,0,0.13580273,0.3502841,0.2084954,0.23152741
C018,Escherichia coli K-12 BW25113,BW25113_0763,0,0.1497161,0.16447374,0.13763918,0.15060967333333333
C018,Escherichia coli K-12 BW25113,BW25113_0764,0,0.19234897,0.3602257,0.03735762,0.19664409666666668
C018,Escherichia coli K-12 BW25113,BW25113_0765,0,0.22786044,0.43141508,0.083586976,0.24762083199999999
C018,Escherichia coli K-12 BW25113,BW25113_0766,0,0.004907636,0.088878386,0.13225536,0.07534712733333333
C018,Escherichia coli K-12 BW25113,BW25113_0767,0,0.03783319,0.048848618,0.0027416784,0.029807828800000002
C018,Escherichia coli K-12 BW25113,BW25113_0768,0,0.17608678,0.10745947,0.49780473,0.2604503266666667
C018,Escherichia coli K-12 BW25113,BW25113_0769,0,0.037760857,0.15878779,0.080349915,0.09229952066666668
C018,Escherichia coli K-12 BW25113,BW25113_0770,0,0.12026824,0.30581746,0.2828235,0.23630306666666667
C018,Escherichia coli K-12 BW25113,BW25113_0771,0,0.22308348,0.38068822,0.10013356,0.23463508666666666
C018,Escherichia coli K-12 BW25113,BW25113_0772,0,0.0089525515,0.10127547,0.09883942,0.06968914716666667
C018,Escherichia coli K-12 BW25113,BW25113_0773,0,0.0039158557,0.07470642,0.037666738,0.03876300456666667
C018,Escherichia coli K-12 BW25113,BW25113_0774,0,0.23019707,0.31037945,0.06684258,0.20247303333333333
C018,Escherichia coli K-12 BW25113,BW25113_0775,0,0.6993942,0.44596952,0.52311856,0.55616076
C018,Escherichia coli K-12 BW25113,BW25113_0776,0,0.13786457,0.36522385,0.060124826,0.18773774866666668
C018,Escherichia coli K-12 BW25113,BW25113_0777,0,0.12722759,0.104206674,0.54361016,0.25834814133333334
C018,Escherichia coli K-12 BW25113,BW25113_0778,0,0.047531,0.3431481,0.076451376,0.15571015866666668
C018,Escherichia coli K-12 BW25113,BW25113_0779,0,0.32865986,0.5509572,0.524492,0.4680363533333334
C018,Escherichia coli K-12 BW25113,BW25113_0780,0,0.054946773,0.15267397,0.3304091,0.179343281
C018,Escherichia coli K-12 BW25113,BW25113_0781,0,0.039115425,0.16536666,0.11995298,0.10814502166666667
C018,Escherichia coli K-12 BW25113,BW25113_0782,0,0.05958193,0.17268285,0.43743843,0.22323440333333333
C018,Escherichia coli K-12 BW25113,BW25113_0783,0,0.4273308,0.31001705,0.23768793,0.3250119266666667
C018,Escherichia coli K-12 BW25113,BW25113_0784,0,0.13071935,0.392992,0.051236186,0.19164917866666667
C018,Escherichia coli K-12 BW25113,BW25113_0785,0,0.16644302,0.20458506,0.42484435,0.26529081
C018,Escherichia coli K-12 BW25113,BW25113_0786,0,0.8392136,0.71786785,0.3367336,0.6312716833333334
C018,Escherichia coli K-12 BW25113,BW25113_0787,0,0.09959732,0.15800984,0.17570458,0.14443724666666666
C018,Escherichia coli K-12 BW25113,BW25113_0788,0,0.03552624,0.18325706,0.0946663,0.1044832
C018,Escherichia coli K-12 BW25113,BW25113_0789,0,0.5823599,0.47933215,0.08435477,0.3820156066666667
C018,Escherichia coli K-12 BW25113,BW25113_0790,0,0.4931883,0.44281957,0.33904803,0.4250186333333334
C018,Escherichia coli K-12 BW25113,BW25113_0791,0,0.3308151,0.24250133,0.3136057,0.29564071
C018,Escherichia coli K-12 BW25113,BW25113_0792,0,0.065432556,0.30364528,0.2551181,0.208065312
C018,Escherichia coli K-12 BW25113,BW25113_0793,0,0.17675212,0.36499754,0.11389976,0.21854980666666668
C018,Escherichia coli K-12 BW25113,BW25113_0794,0,0.13414739,0.29153648,0.10014135,0.17527507333333334
C018,Escherichia coli K-12 BW25113,BW25113_0795,0,0.065274954,0.19419327,0.22772853,0.16239891800000003
C018,Escherichia coli K-12 BW25113,BW25113_0796,0,0.0015362948,0.08672473,0.016268285,0.03484310326666667
C018,Escherichia coli K-12 BW25113,BW25113_0797,0,0.27845687,0.4732314,0.05021077,0.26729968
C018,Escherichia coli K-12 BW25113,BW25113_0798,0,0.054127987,0.2522526,0.24809973,0.18482677233333333
C018,Escherichia coli K-12 BW25113,BW25113_0799,0,0.48030734,0.47372442,0.39072192,0.44825122666666667
C018,Escherichia coli K-12 BW25113,BW25113_0800,0,0.047118537,0.06682101,0.011547351,0.041828966
C018,Escherichia coli K-12 BW25113,BW25113_0801,0,0.023519723,0.061630543,0.05882827,0.04799284533333333
C018,Escherichia coli K-12 BW25113,BW25113_0802,0,0.0021134727,0.17376101,0.10570427,0.09385958423333333
C018,Escherichia coli K-12 BW25113,BW25113_0803,0,0.42839035,0.5232641,0.41525126,0.45563523666666667
C018,Escherichia coli K-12 BW25113,BW25113_0804,0,0.01735359,0.2262877,0.056530636,0.10005730866666668
C018,Escherichia coli K-12 BW25113,BW25113_0805,0,0.2841916,0.17060027,0.12256602,0.19245263
C018,Escherichia coli K-12 BW25113,BW25113_0806,0,0.0008782729,0.17957217,0.08403468,0.08816170763333335
C018,Escherichia coli K-12 BW25113,BW25113_0807,0,0.033978336,0.38442898,0.09539227,0.17126652866666667
C018,Escherichia coli K-12 BW25113,BW25113_0808,0,0.049568396,0.23641369,0.12696443,0.13764883866666666
C018,Escherichia coli K-12 BW25113,BW25113_0809,0,0.23852763,0.4183392,0.06168987,0.2395189
C018,Escherichia coli K-12 BW25113,BW25113_0810,0,0.015123332,0.18532367,0.03661575,0.07902091733333333
C018,Escherichia coli K-12 BW25113,BW25113_0811,0,0.09014871,0.043123394,0.05018058,0.06115089466666667
C018,Escherichia coli K-12 BW25113,BW25113_0812,0,0.11605685,0.10883183,0.57090497,0.26526455
C018,Escherichia coli K-12 BW25113,BW25113_0813,0,0.02036784,0.040220775,0.050433945,0.037007519999999995
C018,Escherichia coli K-12 BW25113,BW25113_0814,0,0.015155141,0.060747825,0.12861033,0.06817109866666667
C018,Escherichia coli K-12 BW25113,BW25113_0815,0,0.02787198,0.31357604,0.080342464,0.140596828
C018,Escherichia coli K-12 BW25113,BW25113_0817,0,0.08378582,0.25574973,0.04967132,0.12973562333333336
C018,Escherichia coli K-12 BW25113,BW25113_0818,0,0.0029546714,0.14665158,0.113379434,0.08766189513333333
C018,Escherichia coli K-12 BW25113,BW25113_0819,0,0.036808565,0.11287373,0.31816816,0.15595015166666668
C018,Escherichia coli K-12 BW25113,BW25113_0820,0,0.108454145,0.5209775,0.058856096,0.22942924699999998
C018,Escherichia coli K-12 BW25113,BW25113_0821,0,0.02585002,0.10100616,0.0722504,0.06636885999999999
C018,Escherichia coli K-12 BW25113,BW25113_0822,0,0.029505804,0.23254882,0.13790031,0.13331831133333336
C018,Escherichia coli K-12 BW25113,BW25113_0823,0,0.007994848,0.11105786,0.017647745,0.04556681766666667
C018,Escherichia coli K-12 BW25113,BW25113_0824,0,0.040400233,0.099676855,0.12325681,0.08777796599999999
C018,Escherichia coli K-12 BW25113,BW25113_0825,0,0.025703097,0.25224635,0.18799123,0.15531355900000002
C018,Escherichia coli K-12 BW25113,BW25113_0826,0,0.16018662,0.2691292,0.49101084,0.30677555333333334
C018,Escherichia coli K-12 BW25113,BW25113_0827,0,0.3752342,0.3995599,0.06550227,0.28009879
C018,Escherichia coli K-12 BW25113,BW25113_0828,0,0.07939582,0.09019272,0.047696956,0.07242849866666667
C018,Escherichia coli K-12 BW25113,BW25113_0829,0,0.096267074,0.27815875,0.082952656,0.15245949333333333
C018,Escherichia coli K-12 BW25113,BW25113_0830,0,0.46496215,0.25358072,0.026333118,0.24829199600000004
C018,Escherichia coli K-12 BW25113,BW25113_0831,0,0.061143797,0.2485814,0.11942058,0.14304859233333334
C018,Escherichia coli K-12 BW25113,BW25113_0832,0,0.08817133,0.12747309,0.06840453,0.09468298333333335
C018,Escherichia coli K-12 BW25113,BW25113_0833,0,0.08604678,0.19045494,0.1601118,0.14553784
C018,Escherichia coli K-12 BW25113,BW25113_0834,0,0.33440185,0.4371561,0.5186734,0.43007711666666665
C018,Escherichia coli K-12 BW25113,BW25113_0835,0,0.21090792,0.41620854,0.37375867,0.33362504333333337
C018,Escherichia coli K-12 BW25113,BW25113_0836,0,0.025666377,0.110203505,0.6045456,0.24680516066666666
C018,Escherichia coli K-12 BW25113,BW25113_0837,0,0.38196972,0.3011029,0.075935684,0.253002768
C018,Escherichia coli K-12 BW25113,BW25113_0838,0,0.15272185,0.03577985,0.12627538,0.10492569333333333
C018,Escherichia coli K-12 BW25113,BW25113_0839,0,0.07238564,0.23818597,0.21064867,0.17374009333333332
C018,Escherichia coli K-12 BW25113,BW25113_0840,0,0.0659828,0.09587044,0.0812079,0.08102038
C018,Escherichia coli K-12 BW25113,BW25113_0841,0,0.05215535,0.19710957,0.075069904,0.10811160800000001
C018,Escherichia coli K-12 BW25113,BW25113_0842,0,0.09795496,0.095546484,0.0208911,0.07146418133333333
C018,Escherichia coli K-12 BW25113,BW25113_0843,0,0.0070173056,0.09234902,0.1535779,0.08431474186666665
C018,Escherichia coli K-12 BW25113,BW25113_0844,0,0.021348296,0.33058706,0.115486056,0.15580713733333332
C018,Escherichia coli K-12 BW25113,BW25113_0845,0,0.3369366,0.16581987,0.06048178,0.18774608333333334
C018,Escherichia coli K-12 BW25113,BW25113_0846,0,0.00014548322,0.08144945,0.06264175,0.04807889440666666
C018,Escherichia coli K-12 BW25113,BW25113_0847,0,0.11140368,0.15950705,0.0053843195,0.09209834983333333
C018,Escherichia coli K-12 BW25113,BW25113_0848,0,0.20567648,0.2996798,0.18423267,0.22986298333333333
C018,Escherichia coli K-12 BW25113,BW25113_0849,0,0.04697048,0.3903438,0.2048603,0.21405819333333334
C018,Escherichia coli K-12 BW25113,BW25113_0850,0,0.2727361,0.35674936,0.06950622,0.23299722666666664
C018,Escherichia coli K-12 BW25113,BW25113_0851,0,0.022916634,0.08488262,0.022060033,0.04328642900000001
C018,Escherichia coli K-12 BW25113,BW25113_0852,0,0.13799383,0.3403895,0.13043824,0.20294052333333334
C018,Escherichia coli K-12 BW25113,BW25113_0853,0,0.021196721,0.05423991,0.007883595,0.027773408666666666
C018,Escherichia coli K-12 BW25113,BW25113_0854,0,0.046420846,0.072240554,0.16619122,0.09495087333333334
C018,Escherichia coli K-12 BW25113,BW25113_0855,0,0.11262784,0.14110537,0.06763066,0.10712129000000002
C018,Escherichia coli K-12 BW25113,BW25113_0856,0,0.01918762,0.07873261,0.042816,0.04691207666666666
C018,Escherichia coli K-12 BW25113,BW25113_0857,0,0.059578434,0.065603554,0.13180275,0.08566157933333333
C018,Escherichia coli K-12 BW25113,BW25113_0858,0,0.43901697,0.2241554,0.026034651,0.2297356736666667
C018,Escherichia coli K-12 BW25113,BW25113_0859,0,0.02158323,0.1211913,0.032999273,0.05859126766666667
C018,Escherichia coli K-12 BW25113,BW25113_0860,0,0.014021513,0.013810541,0.1475765,0.058469518
C018,Escherichia coli K-12 BW25113,BW25113_0861,0,0.04718212,0.2626853,0.029092463,0.11298662766666667
C018,Escherichia coli K-12 BW25113,BW25113_0862,0,0.049322158,0.15179387,0.06194291,0.08768631266666667
C018,Escherichia coli K-12 BW25113,BW25113_0863,0,0.024139535,0.024399646,0.06539321,0.03797746366666666
C018,Escherichia coli K-12 BW25113,BW25113_0864,0,0.09839605,0.38927478,0.1411206,0.20959714333333335
C018,Escherichia coli K-12 BW25113,BW25113_0865,0,0.015826782,0.052881844,0.061834093,0.04351423966666667
C018,Escherichia coli K-12 BW25113,BW25113_0866,0,0.19911972,0.25130397,0.2362924,0.22890536333333333
C018,Escherichia coli K-12 BW25113,BW25113_0867,0,0.00056579965,0.03454894,0.031509362,0.02220803388333333
C018,Escherichia coli K-12 BW25113,BW25113_0868,0,0.102881,0.118878886,0.20286058,0.14154015533333333
C018,Escherichia coli K-12 BW25113,BW25113_0869,0,0.14000699,0.37045845,0.36874285,0.29306943
C018,Escherichia coli K-12 BW25113,BW25113_0870,0,0.056260493,0.34995702,0.10686298,0.17102683100000002
C018,Escherichia coli K-12 BW25113,BW25113_0871,0,0.08040791,0.32483575,0.36582503,0.25702289666666667
C018,Escherichia coli K-12 BW25113,BW25113_0872,0,0.026451377,0.10141076,0.106027946,0.07796336100000001
C018,Escherichia coli K-12 BW25113,BW25113_0873,0,0.042069525,0.114651814,0.043155573,0.06662563733333333
C018,Escherichia coli K-12 BW25113,BW25113_0874,0,0.02199668,0.032833178,0.050068945,0.03496626766666666
C018,Escherichia coli K-12 BW25113,BW25113_0875,0,0.020776708,0.041640416,0.3548531,0.13909007466666665
C018,Escherichia coli K-12 BW25113,BW25113_0876,0,0.054034438,0.2981712,0.015140054,0.12244856400000002
C018,Escherichia coli K-12 BW25113,BW25113_0877,0,0.7787458,0.4224431,0.2131403,0.4714430666666667
C018,Escherichia coli K-12 BW25113,BW25113_0878,0,0.012258994,0.1379824,0.13157603,0.09393914133333332
C018,Escherichia coli K-12 BW25113,BW25113_0879,0,0.20329636,0.39923054,0.06247556,0.22166748666666666
C018,Escherichia coli K-12 BW25113,BW25113_0880,0,0.3022905,0.501778,0.059300493,0.2877896643333333
C018,Escherichia coli K-12 BW25113,BW25113_0881,0,0.13913064,0.47762385,0.7399248,0.45222643000000007
C018,Escherichia coli K-12 BW25113,BW25113_0882,0,0.5736651,0.7397347,0.40703848,0.5734794266666666
C018,Escherichia coli K-12 BW25113,BW25113_0884,1,0.8534349,0.7363851,0.91679776,0.8355392533333333
C018,Escherichia coli K-12 BW25113,BW25113_0885,0,0.019257283,0.05620872,0.226157,0.100541001
C018,Escherichia coli K-12 BW25113,BW25113_0886,1,0.62546474,0.4307807,0.6820644,0.5794366133333334
C018,Escherichia coli K-12 BW25113,BW25113_0887,0,0.6281489,0.476372,0.73856294,0.61436128
C018,Escherichia coli K-12 BW25113,BW25113_0888,0,0.69840235,0.82386464,0.65918505,0.7271506799999999
C018,Escherichia coli K-12 BW25113,BW25113_0889,0,0.021259265,0.08595682,0.009488904,0.038901663
C018,Escherichia coli K-12 BW25113,BW25113_0890,1,0.6398913,0.58996266,0.8529865,0.6942801533333333
C018,Escherichia coli K-12 BW25113,BW25113_0891,1,0.8086069,0.8312135,0.6235464,0.7544556
C018,Escherichia coli K-12 BW25113,BW25113_0892,0,0.23753485,0.40537053,0.45304298,0.36531611999999997
C018,Escherichia coli K-12 BW25113,BW25113_0893,1,0.9600188,0.9349146,0.974033,0.9563221333333334
C018,Escherichia coli K-12 BW25113,BW25113_0894,0,0.36840737,0.44676366,0.20006698,0.33841267
C018,Escherichia coli K-12 BW25113,BW25113_0895,0,0.2612903,0.25985608,0.18160467,0.23425035000000002
C018,Escherichia coli K-12 BW25113,BW25113_0896,0,0.109523855,0.1238642,0.17926264,0.13755023166666666
C018,Escherichia coli K-12 BW25113,BW25113_0897,0,0.01769385,0.18047465,0.010086648,0.06941838266666667
C018,Escherichia coli K-12 BW25113,BW25113_0898,0,0.12728119,0.26422852,0.023603503,0.138371071
C018,Escherichia coli K-12 BW25113,BW25113_0899,0,0.32707345,0.148298,0.18530206,0.22022450333333335
C018,Escherichia coli K-12 BW25113,BW25113_0900,0,0.04032213,0.08044247,0.044351622,0.05503874066666667
C018,Escherichia coli K-12 BW25113,BW25113_0901,0,0.039712783,0.2255871,0.63947874,0.30159287433333337
C018,Escherichia coli K-12 BW25113,BW25113_0902,0,0.41289383,0.3342769,0.6443529,0.46384121
C018,Escherichia coli K-12 BW25113,BW25113_0903,0,0.40753666,0.32968467,0.57325506,0.43682546333333333
C018,Escherichia coli K-12 BW25113,BW25113_0904,0,0.1966236,0.12557091,0.16191678,0.16137042999999998
C018,Escherichia coli K-12 BW25113,BW25113_0905,0,0.017266452,0.20375052,0.05891945,0.09331214066666665
C018,Escherichia coli K-12 BW25113,BW25113_0906,0,0.028773472,0.05945031,0.027501313,0.03857503166666667
C018,Escherichia coli K-12 BW25113,BW25113_0907,0,0.40017405,0.31271088,0.6886296,0.46717151
C018,Escherichia coli K-12 BW25113,BW25113_0908,0,0.6926649,0.5011855,0.799659,0.6645031333333334
C018,Escherichia coli K-12 BW25113,BW25113_0909,0,0.51077545,0.40127,0.38261813,0.43155452666666666
C018,Escherichia coli K-12 BW25113,BW25113_0910,0,0.87788904,0.84161365,0.9126501,0.8773842633333334
C018,Escherichia coli K-12 BW25113,BW25113_0911,1,0.87656087,0.78952146,0.8232487,0.82977701
C018,Escherichia coli K-12 BW25113,BW25113_0912,0,0.44748434,0.5386142,0.11935153,0.3684833566666667
C018,Escherichia coli K-12 BW25113,BW25113_0913,0,0.15283543,0.4204098,0.077394515,0.21687991499999995
C018,Escherichia coli K-12 BW25113,BW25113_0914,1,0.89378935,0.58948976,0.92121804,0.80149905
C018,Escherichia coli K-12 BW25113,BW25113_0915,1,0.9177376,0.8492462,0.920604,0.8958626000000001
C018,Escherichia coli K-12 BW25113,BW25113_0916,0,0.0008717971,0.29287693,0.37955466,0.22443446236666667
C018,Escherichia coli K-12 BW25113,BW25113_0917,0,0.8650891,0.6172431,0.7334212,0.7385844666666667
C018,Escherichia coli K-12 BW25113,BW25113_0918,1,0.9449626,0.722232,0.9202383,0.8624776333333334
C018,Escherichia coli K-12 BW25113,BW25113_0919,0,0.10916331,0.07910696,0.011086858,0.06645237600000001
C018,Escherichia coli K-12 BW25113,BW25113_0920,0,0.20231141,0.31888923,0.26896232,0.2633876533333333
C018,Escherichia coli K-12 BW25113,BW25113_0921,0,0.019374136,0.21670638,0.036582295,0.09088760366666666
C018,Escherichia coli K-12 BW25113,BW25113_0922,1,0.933456,0.80407053,0.904872,0.88079951
C018,Escherichia coli K-12 BW25113,BW25113_0923,1,0.83285344,0.6970187,0.8578034,0.7958918466666667
C018,Escherichia coli K-12 BW25113,BW25113_0924,1,0.8895933,0.5826015,0.8502191,0.7741379666666667
C018,Escherichia coli K-12 BW25113,BW25113_0925,0,0.024051707,0.23255359,0.14682403,0.13447644233333333
C018,Escherichia coli K-12 BW25113,BW25113_0926,0,0.04130032,0.18367215,0.3096196,0.17819735666666667
C018,Escherichia coli K-12 BW25113,BW25113_0927,0,0.037516616,0.24783184,0.06695657,0.11743500866666667
C018,Escherichia coli K-12 BW25113,BW25113_0928,0,0.15073137,0.227721,0.32035458,0.23293565000000002
C018,Escherichia coli K-12 BW25113,BW25113_0929,0,0.4986141,0.39604577,0.0874301,0.32736332333333334
C018,Escherichia coli K-12 BW25113,BW25113_0930,1,0.98033214,0.8735422,0.95223826,0.9353708666666667
C018,Escherichia coli K-12 BW25113,BW25113_0931,0,0.0017120414,0.06265804,0.059343506,0.041237862466666664
C018,Escherichia coli K-12 BW25113,BW25113_0932,0,0.4514853,0.47748405,0.27207547,0.4003482733333333
C018,Escherichia coli K-12 BW25113,BW25113_0933,0,0.14058,0.07815244,0.10545734,0.10806326000000001
C018,Escherichia coli K-12 BW25113,BW25113_0934,0,0.01096212,0.037408765,0.01799958,0.02212348833333333
C018,Escherichia coli K-12 BW25113,BW25113_0935,0,0.002771556,0.06544755,0.019234452,0.029151185999999996
C018,Escherichia coli K-12 BW25113,BW25113_0936,0,0.008093003,0.012976236,0.010728794,0.010599344333333335
C018,Escherichia coli K-12 BW25113,BW25113_0937,0,0.10178724,0.18547958,0.05735917,0.11487533000000001
C018,Escherichia coli K-12 BW25113,BW25113_0938,0,0.0025815903,0.09221384,0.07918153,0.0579923201
C018,Escherichia coli K-12 BW25113,BW25113_0939,0,0.01387422,0.13091004,0.25742775,0.13407067
C018,Escherichia coli K-12 BW25113,BW25113_0940,0,0.04612682,0.16658087,0.13094209,0.11454992666666668
C018,Escherichia coli K-12 BW25113,BW25113_0941,0,0.011919329,0.10405918,0.039498135,0.051825548
C018,Escherichia coli K-12 BW25113,BW25113_0942,0,0.040263567,0.12506634,0.06855447,0.077961459
C018,Escherichia coli K-12 BW25113,BW25113_0943,0,0.044397008,0.25683612,0.041386362,0.11420649666666667
C018,Escherichia coli K-12 BW25113,BW25113_0944,0,0.0034127983,0.0429138,0.04776258,0.03136305943333333
C018,Escherichia coli K-12 BW25113,BW25113_0945,0,0.7497562,0.628775,0.7925633,0.7236981666666665
C018,Escherichia coli K-12 BW25113,BW25113_0946,0,0.26171964,0.2527131,0.13028364,0.21490546
C018,Escherichia coli K-12 BW25113,BW25113_0947,0,0.06562045,0.28046706,0.070281945,0.13878981833333334
C018,Escherichia coli K-12 BW25113,BW25113_0948,0,0.020203495,0.32287562,0.12810802,0.15706237833333334
C018,Escherichia coli K-12 BW25113,BW25113_0949,0,0.09015169,0.5254343,0.25038278,0.28865625666666667
C018,Escherichia coli K-12 BW25113,BW25113_0950,0,0.006677583,0.2557347,0.03766233,0.100024871
C018,Escherichia coli K-12 BW25113,BW25113_0951,0,0.2246661,0.32385075,0.115791,0.22143595000000002
C018,Escherichia coli K-12 BW25113,BW25113_0952,0,0.03531622,0.20756489,0.4592446,0.23404190333333333
C018,Escherichia coli K-12 BW25113,BW25113_0953,0,0.1323172,0.31062114,0.3111063,0.25134821333333335
C018,Escherichia coli K-12 BW25113,BW25113_0954,1,0.9687334,0.7605362,0.8154792,0.8482495999999999
