file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0929,0,0.4468303,0.1679723,0.25712198,0.29064152666666665
C018,Escherichia coli K-12 BW25113,BW25113_0930,1,0.9665618,0.9264907,0.98891824,0.9606569133333333
C018,Escherichia coli K-12 BW25113,BW25113_0931,0,0.0009752821,0.017343234,0.0016817742,0.006666763433333333
C018,Escherichia coli K-12 BW25113,BW25113_0932,0,0.01768659,0.020009328,0.029786335,0.02249408433333333
C018,Escherichia coli K-12 BW25113,BW25113_0933,0,0.032870743,0.02033512,0.041382268,0.031529377000000004
C018,Escherichia coli K-12 BW25113,BW25113_0934,0,0.0035359417,0.0022935607,0.053829156,0.019886219466666667
C018,Escherichia coli K-12 BW25113,BW25113_0935,0,0.042411417,0.0033221452,0.0005180881,0.015417216766666667
C018,Escherichia coli K-12 BW25113,BW25113_0936,0,0.0018580175,0.0059504095,0.001630094,0.0031461736666666667
C018,Escherichia coli K-12 BW25113,BW25113_0937,0,0.19233045,0.22086231,0.19979025,0.20432767
C018,Escherichia coli K-12 BW25113,BW25113_0938,0,0.00083328626,0.0005868842,0.033078674,0.011499614820000002
C018,Escherichia coli K-12 BW25113,BW25113_0939,0,0.11736831,0.25888106,0.0361773,0.1374755566666667
C018,Escherichia coli K-12 BW25113,BW25113_0940,0,0.009843222,0.03833562,0.022539278,0.023572706666666665
C018,Escherichia coli K-12 BW25113,BW25113_0941,0,0.0007890261,0.096136644,0.0038127895,0.033579486533333334
C018,Escherichia coli K-12 BW25113,BW25113_0942,0,0.039619613,0.055685475,0.009761284,0.035022123999999995
C018,Escherichia coli K-12 BW25113,BW25113_0943,0,0.05067605,0.17209673,0.14519352,0.12265543333333333
C018,Escherichia coli K-12 BW25113,BW25113_0944,0,0.11756793,0.003684683,0.23044229,0.11723163433333333
C018,Escherichia coli K-12 BW25113,BW25113_0945,0,0.45110986,0.64484614,0.49308252,0.5296795066666666
C018,Escherichia coli K-12 BW25113,BW25113_0946,0,0.05029372,0.08669572,0.33943072,0.15880672
C018,Escherichia coli K-12 BW25113,BW25113_0947,0,0.0024202033,0.049348045,0.011350376,0.021039541433333333
C018,Escherichia coli K-12 BW25113,BW25113_0948,0,0.01048874,0.029565493,0.005310311,0.015121514666666667
C018,Escherichia coli K-12 BW25113,BW25113_0949,0,0.016486574,0.0124598,0.021569593,0.016838655666666667
C018,Escherichia coli K-12 BW25113,BW25113_0950,0,0.043631908,0.06909345,0.03697796,0.049901106
C018,Escherichia coli K-12 BW25113,BW25113_0951,0,0.02736943,0.42733446,0.081991434,0.17889844133333332
C018,Escherichia coli K-12 BW25113,BW25113_0952,0,0.0039554187,0.042797018,0.0020167525,0.016256396399999998
C018,Escherichia coli K-12 BW25113,BW25113_0953,0,0.0072559738,0.029995086,0.12751663,0.05492256326666667
C018,Escherichia coli K-12 BW25113,BW25113_0954,1,0.9838844,0.9439435,0.9724063,0.9667447333333333
C018,Escherichia coli K-12 BW25113,BW25113_0955,0,0.7426651,0.33198875,0.7669162,0.6138566833333333
C018,Escherichia coli K-12 BW25113,BW25113_0956,0,0.13600567,0.15502946,0.69271225,0.32791579333333337
C018,Escherichia coli K-12 BW25113,BW25113_0957,0,0.5853031,0.41876307,0.5491113,0.5177258233333334
C018,Escherichia coli K-12 BW25113,BW25113_0958,0,0.34040195,0.000971965,0.051895484,0.13108979966666667
C018,Escherichia coli K-12 BW25113,BW25113_0959,0,0.0049868627,0.03560475,0.11638503,0.052325547566666665
C018,Escherichia coli K-12 BW25113,BW25113_0960,0,0.12469029,0.053063944,0.015311667,0.06435530033333334
C018,Escherichia coli K-12 BW25113,BW25113_0961,0,0.015321346,0.04790788,0.09934381,0.054191012000000004
C018,Escherichia coli K-12 BW25113,BW25113_0962,0,0.012327134,0.28847253,0.50906926,0.269956308
C018,Escherichia coli K-12 BW25113,BW25113_0963,0,0.019086618,0.010949141,0.07678356,0.03560643966666666
C018,Escherichia coli K-12 BW25113,BW25113_0964,0,0.3398981,0.4126583,0.05385589,0.26880409666666666
C018,Escherichia coli K-12 BW25113,BW25113_0965,0,0.015292835,0.06686988,0.090242684,0.057468466333333336
C018,Escherichia coli K-12 BW25113,BW25113_0966,0,0.0037179128,0.002144754,0.094167225,0.03334329726666666
C018,Escherichia coli K-12 BW25113,BW25113_0967,0,0.07238114,0.09588744,0.07482244,0.08103033999999999
C018,Escherichia coli K-12 BW25113,BW25113_0968,0,0.07646952,0.054712906,0.00404108,0.045074501999999995
C018,Escherichia coli K-12 BW25113,BW25113_0969,0,0.64882535,0.6570558,0.7730485,0.69297655
C018,Escherichia coli K-12 BW25113,BW25113_0970,0,0.86557585,0.5069394,0.6753045,0.6826065833333335
C018,Escherichia coli K-12 BW25113,BW25113_0972,0,0.37929627,0.45462865,0.45999205,0.4313056566666667
C018,Escherichia coli K-12 BW25113,BW25113_0973,0,0.28037468,0.018698094,0.06137127,0.12014801466666665
C018,Escherichia coli K-12 BW25113,BW25113_0974,0,0.06034714,0.012898654,0.28175038,0.11833205800000002
C018,Escherichia coli K-12 BW25113,BW25113_0975,0,0.0016756823,0.012123915,0.0022039434,0.005334513566666667
C018,Escherichia coli K-12 BW25113,BW25113_0976,0,0.0003856803,0.02383027,0.02972834,0.0179814301
C018,Escherichia coli K-12 BW25113,BW25113_0977,0,0.08972278,0.09764605,0.013623988,0.066997606
C018,Escherichia coli K-12 BW25113,BW25113_0978,0,0.058290668,0.07848387,0.5974077,0.24472741266666667
C018,Escherichia coli K-12 BW25113,BW25113_0979,0,0.0041661337,0.008153834,0.053044457,0.02178814156666667
C018,Escherichia coli K-12 BW25113,BW25113_0980,0,0.00027579375,0.00028913523,0.014430949,0.004998625993333334
C018,Escherichia coli K-12 BW25113,BW25113_0981,0,0.29533967,0.123277314,0.5399284,0.319515128
C018,Escherichia coli K-12 BW25113,BW25113_0982,0,0.048624054,0.076929644,0.38374323,0.16976564266666663
C018,Escherichia coli K-12 BW25113,BW25113_0983,0,0.061874572,0.10781995,0.02605686,0.06525046066666668
C018,Escherichia coli K-12 BW25113,BW25113_0984,0,0.00024746492,0.0007092279,0.044303507,0.015086733273333333
C018,Escherichia coli K-12 BW25113,BW25113_0985,0,0.0021014323,0.08035388,0.019042408,0.03383257343333333
C018,Escherichia coli K-12 BW25113,BW25113_0986,0,0.18272077,0.03666374,0.014300379,0.077894963
C018,Escherichia coli K-12 BW25113,BW25113_0987,0,0.015317951,0.03036402,0.032238405,0.025973458666666668
C018,Escherichia coli K-12 BW25113,BW25113_0988,0,0.21742345,0.023720989,0.0016104839,0.08091830763333333
C018,Escherichia coli K-12 BW25113,BW25113_0989,0,0.004926885,0.053187076,0.09099742,0.04970379366666666
C018,Escherichia coli K-12 BW25113,BW25113_0990,0,0.12696317,0.32988822,0.068010144,0.17495384466666666
C018,Escherichia coli K-12 BW25113,BW25113_0991,0,0.08992618,0.6038505,0.3033473,0.33237466
C018,Escherichia coli K-12 BW25113,BW25113_0992,0,0.007596471,0.09403957,0.046590485,0.049408842
C018,Escherichia coli K-12 BW25113,BW25113_0993,0,0.030230783,0.073728874,0.0536997,0.052553119
C018,Escherichia coli K-12 BW25113,BW25113_0994,0,0.0005479528,0.013405923,0.0076851095,0.0072129951
C018,Escherichia coli K-12 BW25113,BW25113_0995,0,0.004210407,0.0053974534,0.056097995,0.0219019518
C018,Escherichia coli K-12 BW25113,BW25113_0996,0,0.035869446,0.063215695,0.005341391,0.034808844
C018,Escherichia coli K-12 BW25113,BW25113_0997,0,0.015728856,0.65371644,0.022945723,0.2307970063333333
C018,Escherichia coli K-12 BW25113,BW25113_0998,0,0.251859,0.21798886,0.77135795,0.41373526999999993
C018,Escherichia coli K-12 BW25113,BW25113_0999,0,0.003048764,0.0025391828,0.034111217,0.0132330546
C018,Escherichia coli K-12 BW25113,BW25113_1000,0,0.039954357,0.08655309,0.055653337,0.06072026133333333
C018,Escherichia coli K-12 BW25113,BW25113_1001,0,0.71630025,0.12804908,0.27113256,0.3718272966666667
C018,Escherichia coli K-12 BW25113,BW25113_1002,0,0.015348,0.010210061,0.043265548,0.022941203000000004
C018,Escherichia coli K-12 BW25113,BW25113_1003,0,0.020812724,0.55334234,0.13742842,0.23719449466666667
C018,Escherichia coli K-12 BW25113,BW25113_1004,0,0.0018364385,8.591942e-05,0.4966632,0.16619518597333335
C018,Escherichia coli K-12 BW25113,BW25113_1006,0,0.002290635,0.005317693,0.0066176276,0.0047419852
C018,Escherichia coli K-12 BW25113,BW25113_1007,0,0.013423347,0.023367193,0.14193434,0.05957496
C018,Escherichia coli K-12 BW25113,BW25113_1008,0,0.00032857736,0.00058104267,0.03214338,0.011017666676666668
C018,Escherichia coli K-12 BW25113,BW25113_1009,0,0.020591771,0.0060866834,0.06924945,0.03197596813333333
C018,Escherichia coli K-12 BW25113,BW25113_1010,0,0.003794488,0.012496948,0.06752525,0.027938895333333335
C018,Escherichia coli K-12 BW25113,BW25113_1011,0,0.048352566,0.02160264,0.05388361,0.04127960533333333
C018,Escherichia coli K-12 BW25113,BW25113_1012,0,0.008179353,0.0043488625,0.07651496,0.0296810585
C018,Escherichia coli K-12 BW25113,BW25113_1013,0,0.0033150604,0.0007111564,0.1842709,0.0627657056
C018,Escherichia coli K-12 BW25113,BW25113_1014,0,0.16396712,0.20629539,0.2310326,0.20043170333333335
C018,Escherichia coli K-12 BW25113,BW25113_1015,0,0.016859805,0.06945599,0.037551496,0.041289097
C018,Escherichia coli K-12 BW25113,BW25113_1018,0,0.3407143,0.3127108,0.030302834,0.22790931133333334
C018,Escherichia coli K-12 BW25113,BW25113_1019,0,0.017551739,0.1986587,0.014872519,0.07702765266666667
C018,Escherichia coli K-12 BW25113,BW25113_1020,0,0.3150776,0.37555838,0.08826906,0.25963501333333333
C018,Escherichia coli K-12 BW25113,BW25113_1021,0,0.35160142,0.021009877,0.19836901,0.190326769
C018,Escherichia coli K-12 BW25113,BW25113_1022,0,0.13038476,0.24184777,0.80130124,0.3911779233333334
C018,Escherichia coli K-12 BW25113,BW25113_1023,0,0.0043131826,0.011546328,0.01605626,0.0106385902
C018,Escherichia coli K-12 BW25113,BW25113_1024,0,0.07450192,0.21524522,0.18178608,0.15717773999999998
C018,Escherichia coli K-12 BW25113,BW25113_1025,0,0.022395825,0.016770717,0.031219505,0.02346201566666667
C018,Escherichia coli K-12 BW25113,BW25113_1026,0,0.00010733431,0.0077929995,0.0018905804,0.00326363807
C018,Escherichia coli K-12 BW25113,BW25113_1027,0,1.4209388e-05,0.00013356742,0.501651,0.167266258936
C018,Escherichia coli K-12 BW25113,BW25113_1028,0,0.059535883,0.3078174,0.3495303,0.23896119433333332
C018,Escherichia coli K-12 BW25113,BW25113_1029,0,0.2616157,0.4816651,0.4120016,0.3850941333333333
C018,Escherichia coli K-12 BW25113,BW25113_1033,0,0.011232025,0.0009310982,0.13649458,0.04955256773333333
C018,Escherichia coli K-12 BW25113,BW25113_1034,0,0.03525412,0.006741176,0.0020778845,0.014691060166666667
C018,Escherichia coli K-12 BW25113,BW25113_1035,0,0.07379216,0.13770479,0.20154473,0.13768055999999998
C018,Escherichia coli K-12 BW25113,BW25113_1036,0,0.079786375,0.006815306,0.037110876,0.04123751900000001
C018,Escherichia coli K-12 BW25113,BW25113_1037,0,0.08088777,0.07035052,0.014882437,0.05537357566666667
C018,Escherichia coli K-12 BW25113,BW25113_1038,0,0.018167242,0.005329859,0.2758061,0.09976773366666668
C018,Escherichia coli K-12 BW25113,BW25113_1039,0,0.51419973,0.27179107,0.31566304,0.3672179466666667
C018,Escherichia coli K-12 BW25113,BW25113_1040,0,0.0040829964,0.0014910934,0.09495265,0.03350891326666667
C018,Escherichia coli K-12 BW25113,BW25113_1041,0,0.0035403883,0.02820096,0.013826883,0.015189410433333333
C018,Escherichia coli K-12 BW25113,BW25113_1042,0,0.0048830975,0.07404915,0.0014223779,0.02678487513333333
C018,Escherichia coli K-12 BW25113,BW25113_1043,0,0.2013992,0.045197006,0.03022142,0.092272542
C018,Escherichia coli K-12 BW25113,BW25113_1044,0,0.085706756,0.1510173,0.307044,0.18125601866666666
C018,Escherichia coli K-12 BW25113,BW25113_1045,0,0.0053312923,0.007785087,0.057826575,0.023647651433333333
C018,Escherichia coli K-12 BW25113,BW25113_1046,0,0.016136384,0.15212867,0.024635747,0.06430026700000001
C018,Escherichia coli K-12 BW25113,BW25113_1047,0,0.074041225,0.016160961,0.0027375878,0.0309799246
C018,Escherichia coli K-12 BW25113,BW25113_1048,0,0.025502464,0.015344673,0.0042561125,0.0150344165
C018,Escherichia coli K-12 BW25113,BW25113_1049,0,0.093513906,0.10984935,0.061217245,0.08819350033333333
C018,Escherichia coli K-12 BW25113,BW25113_1050,0,0.011769527,0.015800133,0.10708966,0.04488644
C018,Escherichia coli K-12 BW25113,BW25113_1051,0,0.039831407,0.46424395,0.17776397,0.22727977566666668
C018,Escherichia coli K-12 BW25113,BW25113_1053,0,0.011015545,0.025385847,0.10447408,0.046958490666666665
C018,Escherichia coli K-12 BW25113,BW25113_1054,0,0.9859364,0.95494866,0.76253957,0.9011415433333334
C018,Escherichia coli K-12 BW25113,BW25113_1055,0,0.0062573506,0.1085183,0.014843387,0.04320634586666666
C018,Escherichia coli K-12 BW25113,BW25113_1056,0,0.55017066,0.7396528,0.082650945,0.4574914683333333
C018,Escherichia coli K-12 BW25113,BW25113_1057,0,0.05993352,0.054116003,0.042841766,0.05229709633333333
C018,Escherichia coli K-12 BW25113,BW25113_1058,0,0.86554176,0.4123844,0.3155543,0.5311601533333333
C018,Escherichia coli K-12 BW25113,BW25113_1059,0,0.00021550039,0.0031817139,0.0093396455,0.004245619930000001
C018,Escherichia coli K-12 BW25113,BW25113_1060,0,0.5003139,0.8503354,0.13856246,0.49640391999999994
C018,Escherichia coli K-12 BW25113,BW25113_1061,0,0.026999036,0.12608741,0.21525782,0.12278142200000002
C018,Escherichia coli K-12 BW25113,BW25113_1062,0,0.5517342,0.41491148,0.5768193,0.5144883266666667
C018,Escherichia coli K-12 BW25113,BW25113_1063,0,0.012360071,0.0016704338,0.03867869,0.0175697316
C018,Escherichia coli K-12 BW25113,BW25113_1064,0,0.001241837,0.17872788,0.023517473,0.06782906333333334
C018,Escherichia coli K-12 BW25113,BW25113_1065,0,0.014969471,0.022959456,0.1210915,0.05300680900000001
C018,Escherichia coli K-12 BW25113,BW25113_1066,0,0.010730196,0.0017527686,0.012361835,0.008281599866666666
C018,Escherichia coli K-12 BW25113,BW25113_1067,0,0.086552195,0.46042937,0.68118924,0.4093902683333333
C018,Escherichia coli K-12 BW25113,BW25113_1068,0,0.014758515,0.016879791,0.008123421,0.013253909000000001
C018,Escherichia coli K-12 BW25113,BW25113_1069,1,0.98162985,0.98076665,0.9930386,0.9851450333333333
C018,Escherichia coli K-12 BW25113,BW25113_1070,0,4.736135e-06,0.007909147,0.0029513328,0.0036217386450000002
C018,Escherichia coli K-12 BW25113,BW25113_1071,0,0.0070755207,0.0007706042,0.0055424976,0.004462874166666666
C018,Escherichia coli K-12 BW25113,BW25113_1072,0,0.05096077,0.024613483,0.101254046,0.05894276633333334
C018,Escherichia coli K-12 BW25113,BW25113_1073,0,0.0035261265,0.00031135586,0.013712888,0.005850123453333332
C018,Escherichia coli K-12 BW25113,BW25113_1074,0,0.0038953533,0.0031117836,0.0053049163,0.004104017733333334
C018,Escherichia coli K-12 BW25113,BW25113_1075,0,0.0045972993,0.005273236,0.028879419,0.012916651433333334
C018,Escherichia coli K-12 BW25113,BW25113_1076,0,0.000496166,0.0015637149,0.0008255568,0.0009618125666666666
C018,Escherichia coli K-12 BW25113,BW25113_1077,0,0.007943805,0.0027208766,0.0054422556,0.005368979066666667
C018,Escherichia coli K-12 BW25113,BW25113_1078,0,0.014711153,0.0025896227,0.024881512,0.014060762566666668
C018,Escherichia coli K-12 BW25113,BW25113_1079,0,0.017100852,0.019833166,0.011075753,0.016003257
C018,Escherichia coli K-12 BW25113,BW25113_1080,0,0.0075370404,0.0001157966,0.7264576,0.244703479
C018,Escherichia coli K-12 BW25113,BW25113_1081,0,0.0065469546,0.013872726,6.064724e-05,0.006826775946666666
C018,Escherichia coli K-12 BW25113,BW25113_1082,0,0.0013895015,0.0022216495,0.0015263763,0.0017125091
C018,Escherichia coli K-12 BW25113,BW25113_1083,0,0.0036918898,0.0004927475,0.024340209,0.009508282100000001
C018,Escherichia coli K-12 BW25113,BW25113_1084,1,0.75282794,0.8061163,0.71668875,0.75854433
C018,Escherichia coli K-12 BW25113,BW25113_1085,1,0.0614513,0.13930462,0.2536027,0.15145287333333332
C018,Escherichia coli K-12 BW25113,BW25113_1086,0,0.56164813,0.3494058,0.61099225,0.5073487266666666
C018,Escherichia coli K-12 BW25113,BW25113_1087,0,0.37443832,0.49549118,0.4617376,0.44388903333333335
C018,Escherichia coli K-12 BW25113,BW25113_1088,0,0.060445804,0.16487788,0.2744576,0.16659376133333334
C018,Escherichia coli K-12 BW25113,BW25113_1089,0,0.59183127,0.8091958,0.40940702,0.60347803
C018,Escherichia coli K-12 BW25113,BW25113_1090,0,0.031517155,0.20358078,0.108475275,0.11452440333333332
C018,Escherichia coli K-12 BW25113,BW25113_1091,0,0.9514664,0.9260219,0.9776424,0.9517102333333334
C018,Escherichia coli K-12 BW25113,BW25113_1092,1,0.90073293,0.9681835,0.97396255,0.9476263266666667
C018,Escherichia coli K-12 BW25113,BW25113_1093,1,0.98808646,0.9642437,0.99174,0.98135672
C018,Escherichia coli K-12 BW25113,BW25113_1094,1,0.86319345,0.9204311,0.9408678,0.9081641166666666
C018,Escherichia coli K-12 BW25113,BW25113_1095,0,0.18183282,0.46351177,0.06285336,0.2360659833333333
C018,Escherichia coli K-12 BW25113,BW25113_1096,0,0.022006009,0.11648952,0.15669918,0.09839823633333333
C018,Escherichia coli K-12 BW25113,BW25113_1097,0,0.5865176,0.3632007,0.17344812,0.3743888066666667
C018,Escherichia coli K-12 BW25113,BW25113_1098,1,0.99016374,0.92737883,0.9537772,0.95710659
C018,Escherichia coli K-12 BW25113,BW25113_1099,1,0.9877487,0.99342316,0.99072355,0.9906318033333333
C018,Escherichia coli K-12 BW25113,BW25113_1100,0,0.042074263,0.18731958,0.051707797,0.09370054666666668
C018,Escherichia coli K-12 BW25113,BW25113_1101,0,0.15371871,0.043538097,0.023308428,0.073521745
C018,Escherichia coli K-12 BW25113,BW25113_1102,0,0.00024586244,0.0067593968,0.00034386307,0.002449707436666667
C018,Escherichia coli K-12 BW25113,BW25113_1103,0,0.020040885,0.0027556994,0.23344482,0.08541380146666666
C018,Escherichia coli K-12 BW25113,BW25113_1104,0,0.5943115,0.1368146,0.1291346,0.2867535666666667
C018,Escherichia coli K-12 BW25113,BW25113_1105,0,0.00020775212,0.002022805,0.0061028474,0.002777801506666667
C018,Escherichia coli K-12 BW25113,BW25113_1106,0,0.06904725,0.01896493,0.14610256,0.07803824666666666
C018,Escherichia coli K-12 BW25113,BW25113_1107,0,0.10677741,0.0702778,0.03192621,0.06966047333333335
C018,Escherichia coli K-12 BW25113,BW25113_1108,0,0.06595751,0.028411988,0.027040998,0.04047016533333333
C018,Escherichia coli K-12 BW25113,BW25113_1109,0,0.045777377,0.29284948,0.15240711,0.163677989
C018,Escherichia coli K-12 BW25113,BW25113_1110,0,0.065814294,0.0113190515,0.10125982,0.0594643885
C018,Escherichia coli K-12 BW25113,BW25113_1111,0,0.0010194931,0.0002576765,0.127572,0.04294972319999999
C018,Escherichia coli K-12 BW25113,BW25113_1112,0,0.024892708,0.0027417813,0.040740333,0.022791607433333333
C018,Escherichia coli K-12 BW25113,BW25113_1113,0,0.011686867,0.007824099,0.00795704,0.009156001999999998
C018,Escherichia coli K-12 BW25113,BW25113_1114,0,0.22137675,0.13193187,0.11046078,0.1545898
C018,Escherichia coli K-12 BW25113,BW25113_1115,0,0.017029162,0.0030957565,0.083626784,0.034583900833333334
C018,Escherichia coli K-12 BW25113,BW25113_1116,1,0.9183042,0.9889466,0.9979843,0.9684117
C018,Escherichia coli K-12 BW25113,BW25113_1117,1,0.9491697,0.9851599,0.9588725,0.9644007
C018,Escherichia coli K-12 BW25113,BW25113_1118,1,0.97072077,0.97669834,0.9930541,0.9801577366666666
C018,Escherichia coli K-12 BW25113,BW25113_1119,0,0.008653909,0.040274892,0.039464567,0.029464456
C018,Escherichia coli K-12 BW25113,BW25113_1120,0,0.05664087,0.21147275,0.04168034,0.10326465333333333
C018,Escherichia coli K-12 BW25113,BW25113_1121,0,0.12805843,0.016484039,0.73510003,0.29321416633333336
C018,Escherichia coli K-12 BW25113,BW25113_1122,0,0.9042803,0.73836476,0.16809523,0.6035800966666667
C018,Escherichia coli K-12 BW25113,BW25113_1123,0,0.019186063,0.010651628,0.117824994,0.04922089500000001
C018,Escherichia coli K-12 BW25113,BW25113_1124,0,0.0060152593,0.004814859,0.097413585,0.03608123443333333
C018,Escherichia coli K-12 BW25113,BW25113_1125,0,0.0015962138,0.008391699,0.20001146,0.06999979093333333
C018,Escherichia coli K-12 BW25113,BW25113_1126,0,0.3708419,0.4529402,0.5498453,0.45787580000000005
C018,Escherichia coli K-12 BW25113,BW25113_1127,0,0.09382656,0.10949309,0.17269938,0.12533967666666668
C018,Escherichia coli K-12 BW25113,BW25113_1128,0,0.04274033,0.025845237,0.0005219981,0.023035855033333334
C018,Escherichia coli K-12 BW25113,BW25113_1129,0,0.32634935,0.31519598,0.70581245,0.44911926
C018,Escherichia coli K-12 BW25113,BW25113_1130,0,0.016838273,0.030827465,0.06105926,0.036241666
C018,Escherichia coli K-12 BW25113,BW25113_1131,1,0.95883626,0.9721575,0.9658602,0.9656179866666667
C018,Escherichia coli K-12 BW25113,BW25113_1132,0,0.07555057,0.11193089,0.17937782,0.12228642666666667
C018,Escherichia coli K-12 BW25113,BW25113_1133,0,0.81720513,0.967088,0.929194,0.90449571
C018,Escherichia coli K-12 BW25113,BW25113_1134,0,0.025615247,0.1487452,0.03333535,0.06923193233333334
C018,Escherichia coli K-12 BW25113,BW25113_1135,0,0.004142223,0.02909673,0.019680876,0.017639943
C018,Escherichia coli K-12 BW25113,BW25113_1136,0,0.6645203,0.5635258,0.7220019,0.6500159999999999
C018,Escherichia coli K-12 BW25113,BW25113_1137,0,0.2010597,0.19749865,0.21906984,0.20587606333333333
C018,Escherichia coli K-12 BW25113,BW25113_1138,0,0.34965906,0.12538543,0.2584827,0.24450906333333333
C018,Escherichia coli K-12 BW25113,BW25113_1139,0,0.065753,0.32137507,0.058631357,0.14858647566666666
C018,Escherichia coli K-12 BW25113,BW25113_1140,0,7.110069e-06,1.3167945e-05,0.0022498136,0.0007566972046666666
C018,Escherichia coli K-12 BW25113,BW25113_1141,0,0.0025545754,0.029708706,0.015109702,0.015790994466666666
C018,Escherichia coli K-12 BW25113,BW25113_1143,0,0.5981318,0.5346216,0.4204597,0.5177377
C018,Escherichia coli K-12 BW25113,BW25113_1144,0,0.0036928493,0.014342739,0.13664815,0.05156124609999999
C018,Escherichia coli K-12 BW25113,BW25113_1145,1,0.6769348,0.94445693,0.43980294,0.6870648899999999
C018,Escherichia coli K-12 BW25113,BW25113_1146,0,0.05660386,0.06257994,0.21828312,0.11248897333333334
C018,Escherichia coli K-12 BW25113,BW25113_1147,0,0.01650679,0.19655438,0.11167498,0.10824538333333333
C018,Escherichia coli K-12 BW25113,BW25113_1148,0,0.16749407,0.11761568,0.23485889,0.17332287999999998
C018,Escherichia coli K-12 BW25113,BW25113_1150,0,0.5127936,0.18647768,0.13020569,0.27649232333333335
C018,Escherichia coli K-12 BW25113,BW25113_1151,0,0.0013869023,0.07952967,0.069514625,0.05014373243333333
C018,Escherichia coli K-12 BW25113,BW25113_1152,0,0.034241036,0.085566536,0.20463733,0.10814830066666666
C018,Escherichia coli K-12 BW25113,BW25113_1153,0,0.00025452813,0.0018523267,0.043199267,0.015102040609999999
C018,Escherichia coli K-12 BW25113,BW25113_1154,0,0.0011219649,0.0018809044,0.014728614,0.005910494433333333
C018,Escherichia coli K-12 BW25113,BW25113_1155,0,0.1883389,0.25774854,0.14656752,0.19755165333333333
C018,Escherichia coli K-12 BW25113,BW25113_1156,0,0.0065316395,0.00087326113,0.013028814,0.00681123821
C018,Escherichia coli K-12 BW25113,BW25113_1157,0,0.46297926,0.12147848,0.03062284,0.20502686
C018,Escherichia coli K-12 BW25113,BW25113_1158,0,0.003060561,8.166544e-05,0.0023393512,0.0018271925466666666
C018,Escherichia coli K-12 BW25113,BW25113_1159,0,0.381321,0.6846701,0.12897393,0.3983216766666666
C018,Escherichia coli K-12 BW25113,BW25113_1160,0,0.178998,0.38212603,0.28133336,0.28081913
C018,Escherichia coli K-12 BW25113,BW25113_1161,0,0.18433568,0.085694745,0.07697666,0.11566902833333333
C018,Escherichia coli K-12 BW25113,BW25113_1162,0,0.092106655,0.09496307,0.47168413,0.21958461833333331
C018,Escherichia coli K-12 BW25113,BW25113_1163,0,0.01968583,0.019994153,0.058956355,0.03287877933333334
C018,Escherichia coli K-12 BW25113,BW25113_1164,0,0.20006599,0.07335677,0.18067996,0.1513675733333333
C018,Escherichia coli K-12 BW25113,BW25113_1165,0,0.08701775,0.2582472,0.22502145,0.19009546666666668
C018,Escherichia coli K-12 BW25113,BW25113_1166,0,0.1333132,0.09129257,0.25976452,0.16145676333333334
C018,Escherichia coli K-12 BW25113,BW25113_1167,0,0.68841964,0.060104616,0.24182563,0.3301166286666667
C018,Escherichia coli K-12 BW25113,BW25113_1168,0,0.13264018,0.046859562,0.087696895,0.08906554566666665
C018,Escherichia coli K-12 BW25113,BW25113_1171,0,0.002646007,0.003046408,0.45301768,0.15290336499999999
C018,Escherichia coli K-12 BW25113,BW25113_1172,0,0.0070036063,0.0009750722,0.0023419757,0.003440218066666667
C018,Escherichia coli K-12 BW25113,BW25113_1174,1,0.72670627,0.362709,0.90124255,0.6635526066666667
C018,Escherichia coli K-12 BW25113,BW25113_1175,1,0.51632696,0.6013932,0.3609781,0.49289942000000003
C018,Escherichia coli K-12 BW25113,BW25113_1176,0,0.41009948,0.6163941,0.88925374,0.63858244
C018,Escherichia coli K-12 BW25113,BW25113_1177,0,0.16102476,0.064356856,0.2641165,0.16316603866666665
C018,Escherichia coli K-12 BW25113,BW25113_1178,0,0.090875454,0.79456687,0.01044829,0.2986302046666667
C018,Escherichia coli K-12 BW25113,BW25113_1179,0,0.014709693,0.013533701,0.05464733,0.027630241333333333
C018,Escherichia coli K-12 BW25113,BW25113_1180,0,0.0034766707,0.051994316,0.0075759827,0.021015656466666668
C018,Escherichia coli K-12 BW25113,BW25113_1181,0,0.0025055704,0.020919733,0.029793624,0.017739642466666667
C018,Escherichia coli K-12 BW25113,BW25113_1182,0,0.048425574,0.0105909705,0.060477175,0.03983123983333333
C018,Escherichia coli K-12 BW25113,BW25113_1183,0,0.063554846,0.030993784,0.09343885,0.06266249333333333
C018,Escherichia coli K-12 BW25113,BW25113_1184,0,0.038477365,0.0058814874,0.009998796,0.018119216133333334
C018,Escherichia coli K-12 BW25113,BW25113_1185,0,0.009588039,0.02148209,0.0099394545,0.013669861166666667
C018,Escherichia coli K-12 BW25113,BW25113_1186,0,0.0026800144,0.0014079785,0.0031149124,0.0024009684333333335
C018,Escherichia coli K-12 BW25113,BW25113_1187,0,0.5559771,0.46827677,0.43479875,0.4863508733333333
C018,Escherichia coli K-12 BW25113,BW25113_1188,0,0.0036807097,0.012137629,0.0047717383,0.006863358999999999
C018,Escherichia coli K-12 BW25113,BW25113_1189,0,0.043221097,0.026897006,0.019715931,0.029944678000000002
C018,Escherichia coli K-12 BW25113,BW25113_1190,0,0.10321086,0.15588692,0.09562641,0.11824139666666666
