file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_1285,0,0.3862622,0.43879542,0.39243767,0.4058317633333333
C018,Escherichia coli K-12 BW25113,BW25113_1286,0,0.9377176,0.80618656,0.5690808,0.7709949866666667
C018,Escherichia coli K-12 BW25113,BW25113_1287,0,0.6312657,0.18156783,0.12095342,0.31126231666666665
C018,Escherichia coli K-12 BW25113,BW25113_1288,1,0.8967587,0.9488418,0.7927668,0.8794557666666667
C018,Escherichia coli K-12 BW25113,BW25113_1289,0,0.13507868,0.017318921,0.16268624,0.105027947
C018,Escherichia coli K-12 BW25113,BW25113_1290,0,0.13112625,0.102685794,0.21352965,0.149113898
C018,Escherichia coli K-12 BW25113,BW25113_1291,0,0.43756914,0.34527504,0.31144166,0.36476194666666667
C018,Escherichia coli K-12 BW25113,BW25113_1292,0,0.4883309,0.2199962,0.35560012,0.3546424066666667
C018,Escherichia coli K-12 BW25113,BW25113_1293,0,0.24143714,0.13140143,0.2675314,0.21345665666666666
C018,Escherichia coli K-12 BW25113,BW25113_1294,0,0.231316,0.40426242,0.23283172,0.28947004666666665
C018,Escherichia coli K-12 BW25113,BW25113_1295,0,0.20729159,0.1251064,0.24352731,0.19197509999999998
C018,Escherichia coli K-12 BW25113,BW25113_1296,0,0.17958193,0.05451051,0.09302956,0.10904066666666667
C018,Escherichia coli K-12 BW25113,BW25113_1297,0,0.084810965,0.062391788,0.14716491,0.09812255433333333
C018,Escherichia coli K-12 BW25113,BW25113_1298,0,0.39942056,0.31236503,0.27617347,0.3293196866666666
C018,Escherichia coli K-12 BW25113,BW25113_1299,0,0.36556217,0.058425955,0.23097357,0.218320565
C018,Escherichia coli K-12 BW25113,BW25113_1300,0,0.07319868,0.060574822,0.18230702,0.10536017399999999
C018,Escherichia coli K-12 BW25113,BW25113_1301,0,0.016286168,0.0027127336,0.22713672,0.0820452072
C018,Escherichia coli K-12 BW25113,BW25113_1302,0,0.4639401,0.15596488,0.27198234,0.29729577333333335
C018,Escherichia coli K-12 BW25113,BW25113_1303,0,0.32359752,0.05450034,0.16701448,0.18170411333333333
C018,Escherichia coli K-12 BW25113,BW25113_1304,0,0.43074986,0.12213762,0.5988184,0.38390196
C018,Escherichia coli K-12 BW25113,BW25113_1305,0,0.091553114,0.12742941,0.36814284,0.19570845466666667
C018,Escherichia coli K-12 BW25113,BW25113_1306,0,0.44049662,0.49149826,0.60436517,0.5121200166666666
C018,Escherichia coli K-12 BW25113,BW25113_1307,0,0.0900359,0.0050638476,0.298008,0.13103591586666666
C018,Escherichia coli K-12 BW25113,BW25113_1308,0,0.08788817,0.06759804,0.397954,0.18448007
C018,Escherichia coli K-12 BW25113,BW25113_1309,0,0.12750816,0.06320686,0.4796179,0.22344430666666668
C018,Escherichia coli K-12 BW25113,BW25113_1310,0,0.2231187,0.19575298,0.31000796,0.24295988
C018,Escherichia coli K-12 BW25113,BW25113_1311,0,0.008743123,0.015561761,0.04121335,0.021839411333333336
C018,Escherichia coli K-12 BW25113,BW25113_1312,0,0.21232237,0.061276637,0.15701354,0.14353751566666667
C018,Escherichia coli K-12 BW25113,BW25113_1313,0,0.11285296,0.37037104,0.09376741,0.19233047
C018,Escherichia coli K-12 BW25113,BW25113_1314,0,0.13109449,0.033914316,0.056244686,0.073751164
C018,Escherichia coli K-12 BW25113,BW25113_1315,0,0.026378153,0.010932578,0.09882549,0.045378740333333334
C018,Escherichia coli K-12 BW25113,BW25113_1316,0,0.06711936,0.0025051655,0.25325242,0.1076256485
C018,Escherichia coli K-12 BW25113,BW25113_1317,0,0.089035556,0.017324554,0.364508,0.15695603666666666
C018,Escherichia coli K-12 BW25113,BW25113_1319,0,0.25890073,0.008398578,0.12633334,0.13121088266666667
C018,Escherichia coli K-12 BW25113,BW25113_1320,0,0.033323605,0.0071865614,0.08334699,0.0412857188
C018,Escherichia coli K-12 BW25113,BW25113_1321,0,0.33542794,0.116410114,0.20180039,0.21787948133333335
C018,Escherichia coli K-12 BW25113,BW25113_1322,0,0.042796023,0.028370766,0.14908418,0.07341698966666667
C018,Escherichia coli K-12 BW25113,BW25113_1323,0,0.576757,0.47654623,0.35774094,0.4703480566666667
C018,Escherichia coli K-12 BW25113,BW25113_1324,0,0.15378639,0.4435696,0.22287482,0.27341027
C018,Escherichia coli K-12 BW25113,BW25113_1325,0,0.14775915,0.029044205,0.19133736,0.12271357166666667
C018,Escherichia coli K-12 BW25113,BW25113_1326,0,0.007404899,0.0013972855,0.02840342,0.012401868166666668
C018,Escherichia coli K-12 BW25113,BW25113_1327,0,0.1372138,0.14048027,0.08134924,0.11968110333333333
C018,Escherichia coli K-12 BW25113,BW25113_1328,0,0.08836693,0.047477666,0.0716346,0.06915973199999999
C018,Escherichia coli K-12 BW25113,BW25113_1329,0,0.2891387,0.17997535,0.3185747,0.2625629166666667
C018,Escherichia coli K-12 BW25113,BW25113_1330,0,0.22113897,0.07715631,0.104785025,0.13436010166666668
C018,Escherichia coli K-12 BW25113,BW25113_1331,0,0.04536142,0.01439097,0.16657524,0.07544254333333333
C018,Escherichia coli K-12 BW25113,BW25113_1332,0,0.25321373,0.19432537,0.29363295,0.24705735000000004
C018,Escherichia coli K-12 BW25113,BW25113_1333,0,0.1854504,0.044687524,0.2761918,0.16877657466666665
C018,Escherichia coli K-12 BW25113,BW25113_1334,0,0.10972255,0.11922036,0.18322259,0.1373885
C018,Escherichia coli K-12 BW25113,BW25113_1335,0,0.1181867,0.033950157,0.04637783,0.06617156233333334
C018,Escherichia coli K-12 BW25113,BW25113_1336,0,0.12062166,0.010573207,0.19937776,0.11019087566666667
C018,Escherichia coli K-12 BW25113,BW25113_1337,0,0.038139857,0.015190026,0.10129016,0.051540014333333335
C018,Escherichia coli K-12 BW25113,BW25113_1338,0,0.079122074,0.00911405,0.1172171,0.068484408
C018,Escherichia coli K-12 BW25113,BW25113_1339,0,0.011030989,0.00030174307,0.044274565,0.01853576569
C018,Escherichia coli K-12 BW25113,BW25113_1340,0,0.019972913,0.06728291,0.28510982,0.124121881
C018,Escherichia coli K-12 BW25113,BW25113_1341,0,0.024901224,0.00026615083,0.040836833,0.022001402609999998
C018,Escherichia coli K-12 BW25113,BW25113_1342,0,0.24700937,0.054780688,0.31882763,0.20687256266666668
C018,Escherichia coli K-12 BW25113,BW25113_1343,0,0.23874591,0.31713536,0.51768166,0.35785431
C018,Escherichia coli K-12 BW25113,BW25113_1344,0,0.438875,0.48296657,0.48072025,0.46752060666666667
C018,Escherichia coli K-12 BW25113,BW25113_1345,0,0.07923645,0.010355171,0.15884258,0.08281140033333334
C018,Escherichia coli K-12 BW25113,BW25113_1346,0,0.30938542,0.13128781,0.45082417,0.2971658
C018,Escherichia coli K-12 BW25113,BW25113_1347,0,0.18147515,0.235288,0.35483173,0.2571982933333333
C018,Escherichia coli K-12 BW25113,BW25113_1348,0,0.17103568,0.06318213,0.35931802,0.19784527666666665
C018,Escherichia coli K-12 BW25113,BW25113_1349,0,0.5431435,0.022748267,0.33462283,0.3001715323333333
C018,Escherichia coli K-12 BW25113,BW25113_1350,0,0.20220892,0.01775697,0.31433135,0.17809908
C018,Escherichia coli K-12 BW25113,BW25113_1351,0,0.17273213,0.37950104,0.36422795,0.30548704000000004
C018,Escherichia coli K-12 BW25113,BW25113_1352,0,0.05676105,0.033084314,0.2880183,0.12595455466666666
C018,Escherichia coli K-12 BW25113,BW25113_1353,0,0.5962259,0.4645709,0.4346779,0.49849156666666666
C018,Escherichia coli K-12 BW25113,BW25113_1355,0,0.1970456,0.16282545,0.27164644,0.21050583
C018,Escherichia coli K-12 BW25113,BW25113_1356,1,0.56989145,0.3923247,0.43051028,0.4642421433333333
C018,Escherichia coli K-12 BW25113,BW25113_1357,0,0.251309,0.16668393,0.51093245,0.30964179333333336
C018,Escherichia coli K-12 BW25113,BW25113_1358,0,0.27505118,0.30801272,0.24313255,0.27539881666666666
C018,Escherichia coli K-12 BW25113,BW25113_1359,0,0.22804525,0.034046832,0.4582808,0.240124294
C018,Escherichia coli K-12 BW25113,BW25113_1360,0,0.7682175,0.4514079,0.4354338,0.5516864
C018,Escherichia coli K-12 BW25113,BW25113_1361,0,0.1851169,0.023094287,0.34528086,0.184497349
C018,Escherichia coli K-12 BW25113,BW25113_1362,0,0.012787726,0.0011518796,0.04508148,0.019673695199999997
C018,Escherichia coli K-12 BW25113,BW25113_1363,0,0.9171211,0.9250076,0.65299606,0.8317082533333333
C018,Escherichia coli K-12 BW25113,BW25113_1365,0,0.22876528,0.29443386,0.56720805,0.36346906333333334
C018,Escherichia coli K-12 BW25113,BW25113_1366,0,0.21759813,0.3373231,0.3796783,0.31153317666666663
C018,Escherichia coli K-12 BW25113,BW25113_1368,0,0.11736654,0.012825572,0.0984088,0.076200304
C018,Escherichia coli K-12 BW25113,BW25113_1370,0,0.05185863,0.014343265,0.16892621,0.078376035
C018,Escherichia coli K-12 BW25113,BW25113_1372,0,0.2417729,0.036468524,0.3441888,0.20747674133333335
C018,Escherichia coli K-12 BW25113,BW25113_1373,0,0.2503391,0.023089092,0.11354902,0.12899240399999998
C018,Escherichia coli K-12 BW25113,BW25113_1374,0,0.17587815,0.038910467,0.04712478,0.08730446566666666
C018,Escherichia coli K-12 BW25113,BW25113_1375,0,0.17647722,0.48793545,0.48042607,0.3816129133333333
C018,Escherichia coli K-12 BW25113,BW25113_1376,0,0.14801408,0.17677851,0.27940723,0.20139994000000003
C018,Escherichia coli K-12 BW25113,BW25113_1377,0,0.42417145,0.31101233,0.28625557,0.34047978333333334
C018,Escherichia coli K-12 BW25113,BW25113_1378,0,0.3891291,0.38820052,0.31168538,0.36300499999999997
C018,Escherichia coli K-12 BW25113,BW25113_1379,0,0.085338525,0.18002558,0.24972229,0.171695465
C018,Escherichia coli K-12 BW25113,BW25113_1380,0,0.20848662,0.22428304,0.43047783,0.28774916333333334
C018,Escherichia coli K-12 BW25113,BW25113_1381,0,0.50433505,0.2241792,0.36915985,0.3658913666666667
C018,Escherichia coli K-12 BW25113,BW25113_1382,0,0.16811134,0.06702628,0.36933947,0.20149236333333334
C018,Escherichia coli K-12 BW25113,BW25113_1383,0,0.015079872,0.24337351,0.07455601,0.11100313066666667
C018,Escherichia coli K-12 BW25113,BW25113_1384,0,0.02495416,0.0017207665,0.039043803,0.02190624316666667
C018,Escherichia coli K-12 BW25113,BW25113_1385,0,0.1634982,0.03047743,0.17873405,0.12423656000000001
C018,Escherichia coli K-12 BW25113,BW25113_1386,0,0.062684014,0.09869409,0.31593242,0.15910350799999998
C018,Escherichia coli K-12 BW25113,BW25113_1387,0,0.08409181,0.1850234,0.16388321,0.14433280666666667
C018,Escherichia coli K-12 BW25113,BW25113_1388,0,0.19689484,0.11094954,0.38131317,0.22971918333333333
C018,Escherichia coli K-12 BW25113,BW25113_1389,0,0.21232182,0.18595581,0.46608266,0.28812009666666666
C018,Escherichia coli K-12 BW25113,BW25113_1390,0,0.52171004,0.12793942,0.40735066,0.35233337333333337
C018,Escherichia coli K-12 BW25113,BW25113_1391,0,0.19059154,0.021436822,0.24256702,0.151531794
C018,Escherichia coli K-12 BW25113,BW25113_1392,0,0.03207681,0.042496514,0.3274623,0.13401187466666667
C018,Escherichia coli K-12 BW25113,BW25113_1393,0,0.059801426,0.014317179,0.19584318,0.08998726166666667
C018,Escherichia coli K-12 BW25113,BW25113_1394,0,0.12873124,0.040964603,0.14987242,0.10652275433333334
C018,Escherichia coli K-12 BW25113,BW25113_1395,0,0.17255266,0.1517351,0.09741991,0.14056922333333335
C018,Escherichia coli K-12 BW25113,BW25113_1396,0,0.121625215,0.11605005,0.3061317,0.18126898833333335
C018,Escherichia coli K-12 BW25113,BW25113_1397,0,0.078548305,0.018625828,0.16389756,0.08702389766666667
C018,Escherichia coli K-12 BW25113,BW25113_1398,0,0.18898083,0.09460224,0.34369826,0.20909377666666665
C018,Escherichia coli K-12 BW25113,BW25113_1399,0,0.10737185,0.004517523,0.35255045,0.15481327433333333
C018,Escherichia coli K-12 BW25113,BW25113_1400,0,0.38776052,0.41940975,0.41008234,0.40575087000000004
C018,Escherichia coli K-12 BW25113,BW25113_1402,0,0.014441722,0.0069746654,0.15914147,0.06018595246666667
C018,Escherichia coli K-12 BW25113,BW25113_1403,0,0.036743913,0.0066922293,0.08749169,0.043642610766666666
C018,Escherichia coli K-12 BW25113,BW25113_1404,0,0.04277661,0.07444524,0.21142334,0.10954839666666666
C018,Escherichia coli K-12 BW25113,BW25113_1406,0,0.022848971,0.3537098,0.09728113,0.15794663366666667
C018,Escherichia coli K-12 BW25113,BW25113_1407,0,0.20319444,0.06891954,0.13609639,0.13607012333333332
C018,Escherichia coli K-12 BW25113,BW25113_1408,0,0.5034613,0.308738,0.37748033,0.3965598766666667
C018,Escherichia coli K-12 BW25113,BW25113_1409,0,0.24355228,0.24306582,0.39693978,0.2945192933333333
C018,Escherichia coli K-12 BW25113,BW25113_1410,0,0.081977434,0.025996678,0.21382883,0.10726764733333333
C018,Escherichia coli K-12 BW25113,BW25113_1411,0,0.081828095,0.106176145,0.32356742,0.17052388666666665
C018,Escherichia coli K-12 BW25113,BW25113_1412,0,0.08923107,0.06375978,0.19533111,0.11610732000000001
C018,Escherichia coli K-12 BW25113,BW25113_1413,0,0.54862833,0.5606383,0.5918874,0.5670513433333334
C018,Escherichia coli K-12 BW25113,BW25113_1414,0,0.026609281,0.023623984,0.078599535,0.04294426666666667
C018,Escherichia coli K-12 BW25113,BW25113_1415,0,0.26404616,0.059591983,0.15699573,0.160211291
C018,Escherichia coli K-12 BW25113,BW25113_1418,0,0.034469742,0.0035429546,0.17008433,0.06936567553333334
C018,Escherichia coli K-12 BW25113,BW25113_1419,0,0.1449805,0.14891274,0.39963394,0.23117572666666666
C018,Escherichia coli K-12 BW25113,BW25113_1420,0,0.30245563,0.22336133,0.29583207,0.27388301
C018,Escherichia coli K-12 BW25113,BW25113_1421,0,0.22463986,0.24475376,0.16185006,0.21041456
C018,Escherichia coli K-12 BW25113,BW25113_1422,0,0.12958124,0.08723018,0.059760552,0.09219065733333333
C018,Escherichia coli K-12 BW25113,BW25113_1423,0,0.14634058,0.35991198,0.24251777,0.24959011
C018,Escherichia coli K-12 BW25113,BW25113_1424,0,0.057561286,0.01041761,0.16410163,0.07736017533333334
C018,Escherichia coli K-12 BW25113,BW25113_1426,0,0.39948523,0.32510716,0.45696744,0.39385327666666664
C018,Escherichia coli K-12 BW25113,BW25113_1427,0,0.3518051,0.16684988,0.28935707,0.26933735
C018,Escherichia coli K-12 BW25113,BW25113_1428,0,0.18456596,0.20699908,0.1156715,0.1690788466666667
C018,Escherichia coli K-12 BW25113,BW25113_1429,0,0.02525338,0.015973814,0.06895466,0.036727284666666665
C018,Escherichia coli K-12 BW25113,BW25113_1430,0,0.11157355,0.33127382,0.15753861,0.20012865999999999
C018,Escherichia coli K-12 BW25113,BW25113_1431,0,0.035319358,0.02345204,0.09901046,0.052593952666666666
C018,Escherichia coli K-12 BW25113,BW25113_1432,0,0.10551366,0.07006555,0.18461825,0.12006581999999999
C018,Escherichia coli K-12 BW25113,BW25113_1433,0,0.33736518,0.4346528,0.060820162,0.277612714
C018,Escherichia coli K-12 BW25113,BW25113_1434,0,0.011962433,0.0037295918,0.051473938,0.022388654266666665
C018,Escherichia coli K-12 BW25113,BW25113_1435,0,0.0907275,0.0071906964,0.29183954,0.12991924546666667
C018,Escherichia coli K-12 BW25113,BW25113_1436,0,0.24108216,0.18223836,0.3453265,0.25621567333333334
C018,Escherichia coli K-12 BW25113,BW25113_1438,0,0.41165745,0.32413208,0.38173032,0.3725066166666666
C018,Escherichia coli K-12 BW25113,BW25113_1439,0,0.40325248,0.22709167,0.26131436,0.29721950333333336
C018,Escherichia coli K-12 BW25113,BW25113_1440,0,0.10466092,0.03065094,0.039231926,0.058181262000000004
C018,Escherichia coli K-12 BW25113,BW25113_1441,0,0.17763263,0.14510867,0.27609673,0.19961267666666668
C018,Escherichia coli K-12 BW25113,BW25113_1442,0,0.043286856,0.013287572,0.051002163,0.035858863666666664
C018,Escherichia coli K-12 BW25113,BW25113_1443,0,0.032126345,0.013995879,0.06437173,0.036831318
C018,Escherichia coli K-12 BW25113,BW25113_1444,0,0.3173709,0.111010745,0.25444484,0.22760882833333332
C018,Escherichia coli K-12 BW25113,BW25113_1445,0,0.16113372,0.10169943,0.25298133,0.17193815999999998
C018,Escherichia coli K-12 BW25113,BW25113_1446,0,0.104409546,0.17047048,0.18817616,0.15435206199999998
C018,Escherichia coli K-12 BW25113,BW25113_1447,0,0.05373442,0.009228146,0.06505777,0.04267344533333334
C018,Escherichia coli K-12 BW25113,BW25113_1448,0,0.091344245,0.05904607,0.017620511,0.05600360866666667
C018,Escherichia coli K-12 BW25113,BW25113_1449,0,0.013145418,0.042733453,0.07617619,0.04401835366666667
C018,Escherichia coli K-12 BW25113,BW25113_1450,0,0.26307938,0.0027515027,0.17097086,0.1456005809
C018,Escherichia coli K-12 BW25113,BW25113_1451,0,0.0,0.0,1.0,0.3333333333333333
C018,Escherichia coli K-12 BW25113,BW25113_1452,0,0.11379773,0.037017446,0.09392651,0.08158056200000001
C018,Escherichia coli K-12 BW25113,BW25113_1453,0,0.23607218,0.0712009,0.18569049,0.16432119
C018,Escherichia coli K-12 BW25113,BW25113_1454,0,0.016859932,0.0045599868,0.034553226,0.018657714933333333
C018,Escherichia coli K-12 BW25113,BW25113_1455,0,0.2896206,0.527456,0.32686892,0.3813151733333333
C018,Escherichia coli K-12 BW25113,BW25113_1456,0,0.03576429,0.027301235,0.2172409,0.09343547499999999
C018,Escherichia coli K-12 BW25113,BW25113_1457,0,0.40426236,0.30002564,0.49492812,0.39973870666666667
C018,Escherichia coli K-12 BW25113,BW25113_1459,0,0.045567222,0.07710153,0.10330729,0.07532534733333333
C018,Escherichia coli K-12 BW25113,BW25113_1460,0,0.022757744,0.05852587,0.09853493,0.05993951466666667
C018,Escherichia coli K-12 BW25113,BW25113_1461,0,0.415421,0.3162391,0.30629337,0.34598449000000003
C018,Escherichia coli K-12 BW25113,BW25113_1462,0,0.06733796,0.07265495,0.13495672,0.09164987666666667
C018,Escherichia coli K-12 BW25113,BW25113_1463,0,0.015058166,0.0014059839,0.21402796,0.0768307033
C018,Escherichia coli K-12 BW25113,BW25113_1464,0,0.1246831,0.16277096,0.35899332,0.21548246000000001
C018,Escherichia coli K-12 BW25113,BW25113_1465,0,0.11710196,0.031150436,0.06345313,0.07056850866666667
C018,Escherichia coli K-12 BW25113,BW25113_1466,0,0.03084835,0.0040219873,0.08949644,0.041455592433333334
C018,Escherichia coli K-12 BW25113,BW25113_1467,0,0.5260414,0.5444317,0.3800839,0.48351900000000003
C018,Escherichia coli K-12 BW25113,BW25113_1468,0,0.42475668,0.5353596,0.4748601,0.47832546000000004
C018,Escherichia coli K-12 BW25113,BW25113_1469,0,0.091858946,0.031604946,0.06309152,0.06218513733333333
C018,Escherichia coli K-12 BW25113,BW25113_1471,0,0.16560896,0.03680309,0.2913377,0.16458325
C018,Escherichia coli K-12 BW25113,BW25113_1472,0,0.35073864,0.39266306,0.7428503,0.4954173333333333
C018,Escherichia coli K-12 BW25113,BW25113_1473,0,0.061607286,0.015870685,0.082158335,0.053212102000000004
C018,Escherichia coli K-12 BW25113,BW25113_1474,0,0.42761225,0.28844506,0.5352714,0.41710957000000004
C018,Escherichia coli K-12 BW25113,BW25113_1475,0,0.3925648,0.42675862,0.37436837,0.3978972633333333
C018,Escherichia coli K-12 BW25113,BW25113_1476,0,0.42352667,0.09473985,0.3083745,0.27554700666666665
C018,Escherichia coli K-12 BW25113,BW25113_1477,0,0.58698183,0.5478193,0.6454412,0.59341411
C018,Escherichia coli K-12 BW25113,BW25113_1478,0,0.11634417,0.12418245,0.1630537,0.13452677333333332
C018,Escherichia coli K-12 BW25113,BW25113_1479,0,0.18042451,0.086672485,0.22608544,0.16439414500000002
C018,Escherichia coli K-12 BW25113,BW25113_1480,0,0.21719253,0.3808495,0.3336939,0.31057864333333335
C018,Escherichia coli K-12 BW25113,BW25113_1481,0,0.52855253,0.362078,0.29728332,0.39597128333333337
C018,Escherichia coli K-12 BW25113,BW25113_1482,0,0.117851585,0.104201265,0.2573049,0.15978591666666667
C018,Escherichia coli K-12 BW25113,BW25113_1483,0,0.027934777,0.021719404,0.14087687,0.06351035033333334
C018,Escherichia coli K-12 BW25113,BW25113_1484,0,0.016949512,0.044910714,0.111558616,0.05780628066666666
C018,Escherichia coli K-12 BW25113,BW25113_1485,0,0.14173308,0.12149447,0.3100008,0.19107611666666666
C018,Escherichia coli K-12 BW25113,BW25113_1486,0,0.09541472,0.0862085,0.20343812,0.12835378
C018,Escherichia coli K-12 BW25113,BW25113_1487,0,0.15863645,0.32912326,0.24589773,0.24455248
C018,Escherichia coli K-12 BW25113,BW25113_1488,0,0.033657603,0.013905478,0.119537935,0.05570033866666666
C018,Escherichia coli K-12 BW25113,BW25113_1489,0,0.089536935,0.0027912357,0.08323088,0.05851968356666667
C018,Escherichia coli K-12 BW25113,BW25113_1490,0,0.32648388,0.1406166,0.24389023,0.23699690333333334
C018,Escherichia coli K-12 BW25113,BW25113_1491,0,0.07413154,0.0072558564,0.15022655,0.0772046488
C018,Escherichia coli K-12 BW25113,BW25113_1492,0,0.31980187,0.10760729,0.14208275,0.18983063666666666
C018,Escherichia coli K-12 BW25113,BW25113_1493,0,0.27801573,0.16258207,0.33431837,0.25830539
C018,Escherichia coli K-12 BW25113,BW25113_1494,0,0.041853108,0.0144319795,0.29562643,0.11730383916666666
C018,Escherichia coli K-12 BW25113,BW25113_1495,0,0.0684661,0.07184859,0.29830304,0.14620591000000002
C018,Escherichia coli K-12 BW25113,BW25113_1496,0,0.08260945,0.048952505,0.3220327,0.15119821833333333
C018,Escherichia coli K-12 BW25113,BW25113_1497,0,0.3373221,0.19701721,0.24451289,0.2596174
C018,Escherichia coli K-12 BW25113,BW25113_1498,0,0.13665971,0.024103606,0.18546952,0.11541094533333333
C018,Escherichia coli K-12 BW25113,BW25113_1499,0,0.41633752,0.0144591,0.10351855,0.17810505666666668
C018,Escherichia coli K-12 BW25113,BW25113_1500,0,0.41831475,0.3147513,0.37714797,0.37007133999999997
C018,Escherichia coli K-12 BW25113,BW25113_1501,0,0.09592253,0.09155911,0.27503368,0.15417177333333335
C018,Escherichia coli K-12 BW25113,BW25113_1502,0,0.11067992,0.004092745,0.10609942,0.07362402833333333
C018,Escherichia coli K-12 BW25113,BW25113_1503,0,0.020454148,0.002402748,0.10733301,0.04339663533333333
C018,Escherichia coli K-12 BW25113,BW25113_1504,0,0.020409554,0.005694273,0.1637641,0.063289309
C018,Escherichia coli K-12 BW25113,BW25113_1505,0,0.042282894,0.03720185,0.2266278,0.10203751466666666
C018,Escherichia coli K-12 BW25113,BW25113_1506,0,0.2811992,0.070957616,0.39020768,0.24745483199999999
C018,Escherichia coli K-12 BW25113,BW25113_1507,0,0.2548384,0.26413485,0.5160201,0.3449977833333333
C018,Escherichia coli K-12 BW25113,BW25113_1508,0,0.6781205,0.36011064,0.45282218,0.49701777333333336
C018,Escherichia coli K-12 BW25113,BW25113_1511,0,0.06192513,0.035089362,0.13009685,0.07570378066666668
C018,Escherichia coli K-12 BW25113,BW25113_1512,0,0.032194123,0.035346467,0.074730106,0.047423565333333334
C018,Escherichia coli K-12 BW25113,BW25113_1513,0,0.039998315,0.046886127,0.16376027,0.08354823733333334
C018,Escherichia coli K-12 BW25113,BW25113_1514,0,0.0656964,0.027812973,0.1496436,0.081050991
C018,Escherichia coli K-12 BW25113,BW25113_1515,0,0.02413814,0.015722964,0.0518911,0.030584068000000002
C018,Escherichia coli K-12 BW25113,BW25113_1516,0,0.16768652,0.06511742,0.10134341,0.11138244999999998
C018,Escherichia coli K-12 BW25113,BW25113_1517,0,0.31235135,0.19642432,0.20120129,0.23665898666666665
C018,Escherichia coli K-12 BW25113,BW25113_1518,0,0.22744521,0.21339716,0.23060715,0.22381650666666666
C018,Escherichia coli K-12 BW25113,BW25113_1519,0,0.009762022,0.021074992,0.07742513,0.036087381333333335
C018,Escherichia coli K-12 BW25113,BW25113_1520,0,0.082611494,0.008189211,0.14891776,0.07990615499999999
C018,Escherichia coli K-12 BW25113,BW25113_1521,0,0.1938028,0.06692792,0.19045445,0.15039505666666667
C018,Escherichia coli K-12 BW25113,BW25113_1522,0,0.10938297,0.018241746,0.17811888,0.101914532
C018,Escherichia coli K-12 BW25113,BW25113_1523,0,0.0477819,0.014452755,0.33389077,0.13204180833333334
C018,Escherichia coli K-12 BW25113,BW25113_1524,0,0.0224322,0.0040369597,0.05729104,0.02792006656666667
C018,Escherichia coli K-12 BW25113,BW25113_1525,0,0.26509714,0.2783676,0.1670484,0.23683771333333334
C018,Escherichia coli K-12 BW25113,BW25113_1526,0,0.13819058,0.09340586,0.14495514,0.12551719333333333
C018,Escherichia coli K-12 BW25113,BW25113_1527,0,0.4435405,0.31237936,0.2936741,0.34986465333333333
C018,Escherichia coli K-12 BW25113,BW25113_1528,0,0.22425811,0.13207264,0.13182716,0.16271930333333334
C018,Escherichia coli K-12 BW25113,BW25113_1529,0,0.3264723,0.09739413,0.07676785,0.16687809333333334
C018,Escherichia coli K-12 BW25113,BW25113_1530,0,0.061605956,0.06948117,0.1527918,0.09462630866666666
C018,Escherichia coli K-12 BW25113,BW25113_1531,0,0.121432506,0.3580553,0.20770635,0.22906471866666667
C018,Escherichia coli K-12 BW25113,BW25113_1532,0,0.37443233,0.3839955,0.32790455,0.36211079333333335
C018,Escherichia coli K-12 BW25113,BW25113_1533,0,0.11300202,0.010636748,0.039470017,0.054369595
C018,Escherichia coli K-12 BW25113,BW25113_1534,0,0.08734033,0.06589024,0.20321316,0.11881457666666667
C018,Escherichia coli K-12 BW25113,BW25113_1535,0,0.009977186,0.00018871213,0.0155475885,0.00857116221
C018,Escherichia coli K-12 BW25113,BW25113_1536,0,0.0025338081,0.004163489,0.087207355,0.0313015507
C018,Escherichia coli K-12 BW25113,BW25113_1537,0,0.15793967,0.21835753,0.19349033,0.18992917666666664
C018,Escherichia coli K-12 BW25113,BW25113_1538,0,0.36771217,0.4651891,0.32234764,0.38508297
C018,Escherichia coli K-12 BW25113,BW25113_1539,0,0.13929096,0.023214305,0.13258737,0.09836421166666666
C018,Escherichia coli K-12 BW25113,BW25113_1540,0,0.15422328,0.06653181,0.13477378,0.11850962333333333
C018,Escherichia coli K-12 BW25113,BW25113_1541,0,0.060778122,0.014049795,0.27486303,0.116563649
C018,Escherichia coli K-12 BW25113,BW25113_1542,0,0.32581148,0.18126588,0.28607914,0.2643855
C018,Escherichia coli K-12 BW25113,BW25113_1544,0,0.18366002,0.2899798,0.48479787,0.31947923
C018,Escherichia coli K-12 BW25113,BW25113_1545,0,0.15760988,0.04347003,0.049205348,0.08342841933333334
C018,Escherichia coli K-12 BW25113,BW25113_1546,0,0.24380513,0.023817685,0.11041046,0.12601109166666666
C018,Escherichia coli K-12 BW25113,BW25113_1547,0,0.11106132,0.06847773,0.12366578,0.10106827666666666
C018,Escherichia coli K-12 BW25113,BW25113_1548,0,0.22395648,0.0215961,0.22044359,0.1553320566666667
C018,Escherichia coli K-12 BW25113,BW25113_1549,0,0.023708718,0.01871198,0.29986483,0.114095176
C018,Escherichia coli K-12 BW25113,BW25113_1550,0,0.16011316,0.30528498,0.32015893,0.2618523566666667
C018,Escherichia coli K-12 BW25113,BW25113_1551,0,0.31620598,0.38836128,0.29230466,0.33229063999999997
C018,Escherichia coli K-12 BW25113,BW25113_1552,0,0.4233617,0.46013898,0.38896284,0.4241545066666667
