file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0630,0,0.48595092,0.6324157,0.24363354,0.4540000533333333
C018,Escherichia coli K-12 BW25113,BW25113_0631,0,0.38613245,0.41250202,0.09924243,0.2992923
C018,Escherichia coli K-12 BW25113,BW25113_0632,0,0.019301556,0.060804725,0.0883489,0.056151727000000005
C018,Escherichia coli K-12 BW25113,BW25113_0633,0,0.0014817117,0.005281905,0.04245485,0.016406155566666667
C018,Escherichia coli K-12 BW25113,BW25113_0634,1,0.9854725,0.97207594,0.991912,0.98315348
C018,Escherichia coli K-12 BW25113,BW25113_0635,1,0.8075286,0.9223143,0.9373847,0.8890758666666666
C018,Escherichia coli K-12 BW25113,BW25113_0636,0,0.81778514,0.57249635,0.8140082,0.73476323
C018,Escherichia coli K-12 BW25113,BW25113_0637,0,0.632196,0.72968644,0.32728907,0.56305717
C018,Escherichia coli K-12 BW25113,BW25113_0638,0,0.009592041,0.019085573,0.10082122,0.043166278
C018,Escherichia coli K-12 BW25113,BW25113_0639,1,0.9870411,0.9918651,0.935151,0.9713523999999999
C018,Escherichia coli K-12 BW25113,BW25113_0640,1,0.99267876,0.98697346,0.99708873,0.9922469833333333
C018,Escherichia coli K-12 BW25113,BW25113_0641,1,0.94388914,0.9097682,0.9539834,0.9358802466666667
C018,Escherichia coli K-12 BW25113,BW25113_0642,1,0.92654455,0.96094966,0.8537635,0.9137525700000001
C018,Escherichia coli K-12 BW25113,BW25113_0643,0,0.09920704,0.1484627,0.1299215,0.12586374666666666
C018,Escherichia coli K-12 BW25113,BW25113_0644,0,0.0948123,0.008345757,0.16812418,0.09042741233333333
C018,Escherichia coli K-12 BW25113,BW25113_0645,0,0.089382485,0.11919542,0.14318895,0.11725561833333335
C018,Escherichia coli K-12 BW25113,BW25113_0646,0,0.00016830287,0.15548773,0.0024222995,0.052692777456666666
C018,Escherichia coli K-12 BW25113,BW25113_0647,0,0.10823817,0.034514148,0.17860617,0.107119496
C018,Escherichia coli K-12 BW25113,BW25113_0648,0,0.2807953,0.2241492,0.09766931,0.20087127000000002
C018,Escherichia coli K-12 BW25113,BW25113_0649,0,0.0020658388,0.07887072,0.0067858878,0.029240815533333336
C018,Escherichia coli K-12 BW25113,BW25113_0650,0,0.092072815,0.24126083,0.054805856,0.12937983366666667
C018,Escherichia coli K-12 BW25113,BW25113_0651,0,0.008625658,0.0023168295,0.20826212,0.0730682025
C018,Escherichia coli K-12 BW25113,BW25113_0652,0,0.023239905,0.15833883,0.066915356,0.08283136366666667
C018,Escherichia coli K-12 BW25113,BW25113_0653,0,0.0053774654,0.008204892,0.00061590644,0.004732754613333333
C018,Escherichia coli K-12 BW25113,BW25113_0654,0,0.0016174722,0.0043934667,0.018315122,0.008108686966666667
C018,Escherichia coli K-12 BW25113,BW25113_0655,0,0.0071683624,0.034173414,0.006984792,0.016108856133333335
C018,Escherichia coli K-12 BW25113,BW25113_0656,0,0.0055538313,0.00088017044,0.113267705,0.03990056891333333
C018,Escherichia coli K-12 BW25113,BW25113_0657,1,0.76581717,0.90855056,0.8701711,0.84817961
C018,Escherichia coli K-12 BW25113,BW25113_0658,0,0.95466393,0.842203,0.86898404,0.88861699
C018,Escherichia coli K-12 BW25113,BW25113_0659,0,0.94940203,0.9814336,0.92652285,0.9524528266666668
C018,Escherichia coli K-12 BW25113,BW25113_0660,0,0.73284024,0.8094904,0.69708896,0.7464732000000001
C018,Escherichia coli K-12 BW25113,BW25113_0661,0,0.12907584,0.03563255,0.15555263,0.10675367333333334
C018,Escherichia coli K-12 BW25113,BW25113_0662,0,0.6332857,0.971764,0.95474076,0.8532634866666666
C018,Escherichia coli K-12 BW25113,BW25113_0674,0,0.09895568,0.1276462,0.1414945,0.12269879333333333
C018,Escherichia coli K-12 BW25113,BW25113_0675,0,0.15363461,0.03572092,0.0045761075,0.06464387916666667
C018,Escherichia coli K-12 BW25113,BW25113_0676,0,0.01492582,0.03230257,0.06478385,0.03733741333333334
C018,Escherichia coli K-12 BW25113,BW25113_0677,0,0.010217113,0.05575308,0.51168776,0.19255265100000005
C018,Escherichia coli K-12 BW25113,BW25113_0678,0,0.47146043,0.76080704,0.6602342,0.63083389
C018,Escherichia coli K-12 BW25113,BW25113_0679,0,0.24531895,0.035188116,0.02026833,0.10025846533333334
C018,Escherichia coli K-12 BW25113,BW25113_0680,1,0.97079235,0.97008395,0.98889893,0.9765917433333332
C018,Escherichia coli K-12 BW25113,BW25113_0681,0,0.043313496,0.0012028631,0.0024174212,0.015644593433333333
C018,Escherichia coli K-12 BW25113,BW25113_0682,0,0.006576231,0.13779962,0.23367052,0.126015457
C018,Escherichia coli K-12 BW25113,BW25113_0683,0,0.020803947,0.21940345,0.35597917,0.19872885566666665
C018,Escherichia coli K-12 BW25113,BW25113_0684,1,0.99090695,0.90792835,0.9843292,0.9610548333333333
C018,Escherichia coli K-12 BW25113,BW25113_0685,0,0.02244403,0.37465364,0.65044206,0.34917991
C018,Escherichia coli K-12 BW25113,BW25113_0686,0,0.0064843306,0.004668802,0.014818179,0.008657103866666667
C018,Escherichia coli K-12 BW25113,BW25113_0687,0,0.2089449,0.50700134,0.74658614,0.4875107933333333
C018,Escherichia coli K-12 BW25113,BW25113_0688,0,0.7761319,0.5265084,0.5372514,0.6132972333333333
C018,Escherichia coli K-12 BW25113,BW25113_0689,0,0.4399209,0.24671331,0.17985599,0.28883006666666666
C018,Escherichia coli K-12 BW25113,BW25113_0691,0,0.04017028,0.03751914,0.5321688,0.20328607333333334
C018,Escherichia coli K-12 BW25113,BW25113_0692,0,0.020260127,0.06211072,0.21318686,0.09851923566666666
C018,Escherichia coli K-12 BW25113,BW25113_0693,0,0.0046000103,0.023018964,0.0030411368,0.010220037033333334
C018,Escherichia coli K-12 BW25113,BW25113_0694,0,0.011795449,0.008446797,0.034492552,0.018244932666666668
C018,Escherichia coli K-12 BW25113,BW25113_0695,0,0.012253442,0.0058632283,0.014572961,0.010896543766666668
C018,Escherichia coli K-12 BW25113,BW25113_0696,0,0.17688337,0.0941718,0.08288,0.11797839
C018,Escherichia coli K-12 BW25113,BW25113_0697,0,0.19069403,0.060888164,0.009885599,0.087155931
C018,Escherichia coli K-12 BW25113,BW25113_0698,0,0.005949165,0.0001014926,0.0073174187,0.004456025433333333
C018,Escherichia coli K-12 BW25113,BW25113_0699,0,0.010876643,0.24118568,0.15412565,0.13539599100000002
C018,Escherichia coli K-12 BW25113,BW25113_0700,0,2.4034991e-05,0.008265326,0.032909725,0.013733028663666666
C018,Escherichia coli K-12 BW25113,BW25113_0702,0,0.053222254,0.0863776,0.15540063,0.09833349466666667
C018,Escherichia coli K-12 BW25113,BW25113_0703,0,0.013559253,0.04668355,0.028318306,0.029520369666666667
C018,Escherichia coli K-12 BW25113,BW25113_0704,0,0.288167,0.4343192,0.323894,0.3487934000000001
C018,Escherichia coli K-12 BW25113,BW25113_0705,0,0.03029332,0.004309025,0.5606338,0.19841204833333334
C018,Escherichia coli K-12 BW25113,BW25113_0706,0,0.029037377,0.023269404,0.0037820532,0.018696278066666665
C018,Escherichia coli K-12 BW25113,BW25113_0707,0,0.061872512,0.03448564,0.26906532,0.12180782400000001
C018,Escherichia coli K-12 BW25113,BW25113_0708,0,0.032099973,0.008053169,0.08190128,0.04068480733333333
C018,Escherichia coli K-12 BW25113,BW25113_0709,0,0.005143309,0.02854625,0.0005395905,0.0114097165
C018,Escherichia coli K-12 BW25113,BW25113_0710,0,0.09231522,0.010068039,0.07207803,0.058153763000000004
C018,Escherichia coli K-12 BW25113,BW25113_0711,0,0.039570183,0.17225958,0.13937448,0.11706808099999999
C018,Escherichia coli K-12 BW25113,BW25113_0712,0,0.10108325,0.031521276,0.015998185,0.049534237
C018,Escherichia coli K-12 BW25113,BW25113_0713,0,0.027551316,0.04729293,0.06530295,0.046715732
C018,Escherichia coli K-12 BW25113,BW25113_0714,0,0.0983401,0.0064005214,0.10993078,0.0715571338
C018,Escherichia coli K-12 BW25113,BW25113_0715,0,0.0011518241,0.00023295144,0.0811801,0.02752162518
C018,Escherichia coli K-12 BW25113,BW25113_0716,0,0.17505027,0.0057043005,0.39370307,0.19148588016666668
C018,Escherichia coli K-12 BW25113,BW25113_0717,0,0.008643741,0.0007165819,0.0116952695,0.0070185308
C018,Escherichia coli K-12 BW25113,BW25113_0718,0,0.014865256,0.005575831,0.01032232,0.010254469
C018,Escherichia coli K-12 BW25113,BW25113_0719,0,0.0034070327,0.014243815,0.00783106,0.008493969233333334
C018,Escherichia coli K-12 BW25113,BW25113_0720,0,0.6094326,0.6919895,0.3899928,0.5638049666666666
C018,Escherichia coli K-12 BW25113,BW25113_0721,0,0.34630337,0.41107312,0.5402467,0.4325410633333333
C018,Escherichia coli K-12 BW25113,BW25113_0722,0,0.21361743,0.16756867,0.15479796,0.17866135333333333
C018,Escherichia coli K-12 BW25113,BW25113_0723,0,0.6862251,0.72967404,0.65524817,0.6903824366666668
C018,Escherichia coli K-12 BW25113,BW25113_0724,0,0.60996073,0.596035,0.77364576,0.6598804966666666
C018,Escherichia coli K-12 BW25113,BW25113_0726,0,0.95486724,0.9080805,0.5236964,0.7955480466666667
C018,Escherichia coli K-12 BW25113,BW25113_0727,0,0.7811199,0.82381797,0.86279213,0.8225766666666666
C018,Escherichia coli K-12 BW25113,BW25113_0728,0,0.19467917,0.33110702,0.25976726,0.26185115000000003
C018,Escherichia coli K-12 BW25113,BW25113_0729,0,0.093394265,0.28747576,0.37484184,0.251903955
C018,Escherichia coli K-12 BW25113,BW25113_0730,0,0.00028868954,0.0026250875,0.0912864,0.031400059013333335
C018,Escherichia coli K-12 BW25113,BW25113_0731,0,0.027752604,0.025842246,0.32536376,0.12631953666666665
C018,Escherichia coli K-12 BW25113,BW25113_0732,0,0.0022807948,0.036414366,0.023556953,0.0207507046
C018,Escherichia coli K-12 BW25113,BW25113_0733,1,0.39820185,0.31224382,0.35075444,0.35373337000000005
C018,Escherichia coli K-12 BW25113,BW25113_0734,0,0.8217766,0.39942822,0.4479799,0.5563949066666667
C018,Escherichia coli K-12 BW25113,BW25113_0735,0,0.17600308,0.2925464,0.20250423,0.22368457
C018,Escherichia coli K-12 BW25113,BW25113_0736,0,0.6994434,0.8385439,0.4403729,0.6594534000000001
C018,Escherichia coli K-12 BW25113,BW25113_0737,0,0.28202656,0.20153986,0.294443,0.2593364733333333
C018,Escherichia coli K-12 BW25113,BW25113_0738,0,0.107086696,0.10855553,0.115399554,0.11034726
C018,Escherichia coli K-12 BW25113,BW25113_0739,0,0.19995548,0.32029134,0.35401443,0.2914204166666667
C018,Escherichia coli K-12 BW25113,BW25113_0740,0,0.25109553,0.740748,0.291181,0.42767484333333333
C018,Escherichia coli K-12 BW25113,BW25113_0741,0,0.33648458,0.5156962,0.8087653,0.5536486933333333
C018,Escherichia coli K-12 BW25113,BW25113_0742,0,0.10625333,0.020996537,0.043923367,0.05705774466666667
C018,Escherichia coli K-12 BW25113,BW25113_0750,0,0.270564,0.42878336,0.15454265,0.2846300033333333
C018,Escherichia coli K-12 BW25113,BW25113_0751,0,0.020654619,0.033125557,0.0022832637,0.018687813233333333
C018,Escherichia coli K-12 BW25113,BW25113_0752,0,0.004046911,0.0013026051,0.03247232,0.0126072787
C018,Escherichia coli K-12 BW25113,BW25113_0753,0,0.0077206376,0.07034282,0.07259013,0.05021786253333333
C018,Escherichia coli K-12 BW25113,BW25113_0754,0,0.1347788,0.65516824,0.4608365,0.41692784666666666
C018,Escherichia coli K-12 BW25113,BW25113_0755,0,0.62768215,0.3631324,0.70648926,0.5657679366666667
C018,Escherichia coli K-12 BW25113,BW25113_0756,0,0.0006128434,0.03310203,0.000108370565,0.011274414655
C018,Escherichia coli K-12 BW25113,BW25113_0757,0,0.015964724,0.299544,0.12534903,0.14695258466666664
C018,Escherichia coli K-12 BW25113,BW25113_0758,0,0.05351873,0.06350461,0.068337016,0.06178678533333334
C018,Escherichia coli K-12 BW25113,BW25113_0759,0,0.060173288,0.24188565,0.065247424,0.122435454
C018,Escherichia coli K-12 BW25113,BW25113_0760,0,0.000981841,0.06679076,0.06997778,0.04591679366666667
C018,Escherichia coli K-12 BW25113,BW25113_0761,0,0.04070097,0.011912148,0.0104642175,0.021025778499999998
C018,Escherichia coli K-12 BW25113,BW25113_0762,0,0.13815917,0.2597123,0.07506595,0.15764580666666667
C018,Escherichia coli K-12 BW25113,BW25113_0763,0,0.0065222085,0.046958763,0.06669872,0.04005989716666667
C018,Escherichia coli K-12 BW25113,BW25113_0764,0,0.30654556,0.218107,0.37286538,0.2991726466666667
C018,Escherichia coli K-12 BW25113,BW25113_0765,0,0.06352042,0.1685618,0.101226866,0.11110302866666666
C018,Escherichia coli K-12 BW25113,BW25113_0766,0,0.0011899032,0.011011717,0.028334672,0.0135120974
C018,Escherichia coli K-12 BW25113,BW25113_0767,0,0.12116706,0.021318823,0.006548903,0.049678261999999994
C018,Escherichia coli K-12 BW25113,BW25113_0768,0,0.0032078568,0.13793637,0.008073539,0.049739255266666664
C018,Escherichia coli K-12 BW25113,BW25113_0769,0,0.009375905,0.011801743,0.113546975,0.044908207666666665
C018,Escherichia coli K-12 BW25113,BW25113_0770,0,0.7134927,0.39699125,0.616855,0.57577965
C018,Escherichia coli K-12 BW25113,BW25113_0771,0,0.030731104,0.20821425,0.3622643,0.20040321800000002
C018,Escherichia coli K-12 BW25113,BW25113_0772,0,0.0005989233,0.0059491484,0.054095577,0.020214549566666667
C018,Escherichia coli K-12 BW25113,BW25113_0773,0,0.01338803,0.00053922134,0.0036674284,0.005864893246666667
C018,Escherichia coli K-12 BW25113,BW25113_0774,0,0.06954688,0.14733233,0.1815011,0.13279343666666668
C018,Escherichia coli K-12 BW25113,BW25113_0775,0,0.26715887,0.9189815,0.3557736,0.5139713233333333
C018,Escherichia coli K-12 BW25113,BW25113_0776,0,0.11111481,0.33445758,0.56075394,0.33544211
C018,Escherichia coli K-12 BW25113,BW25113_0777,0,0.046835367,0.14548202,0.24815318,0.14682352233333332
C018,Escherichia coli K-12 BW25113,BW25113_0778,0,0.017447332,0.031828772,0.14797108,0.06574906133333334
C018,Escherichia coli K-12 BW25113,BW25113_0779,0,0.042476013,0.10746599,0.084966846,0.07830294966666666
C018,Escherichia coli K-12 BW25113,BW25113_0780,0,0.39195138,0.058554646,0.12456238,0.19168946866666667
C018,Escherichia coli K-12 BW25113,BW25113_0781,0,0.011382455,0.10447758,0.41690844,0.17758949166666668
C018,Escherichia coli K-12 BW25113,BW25113_0782,0,0.017694047,0.026962912,0.03250743,0.025721463
C018,Escherichia coli K-12 BW25113,BW25113_0783,0,0.043384574,0.18669868,0.23980623,0.156629828
C018,Escherichia coli K-12 BW25113,BW25113_0784,0,0.03578846,0.1524301,0.13463663,0.10761839666666667
C018,Escherichia coli K-12 BW25113,BW25113_0785,0,0.39906937,0.18546692,0.45461002,0.34638210333333336
C018,Escherichia coli K-12 BW25113,BW25113_0786,0,0.49960512,0.14330417,0.070317514,0.23774226799999998
C018,Escherichia coli K-12 BW25113,BW25113_0787,0,0.19038144,0.047116827,0.21751471,0.15167099233333334
C018,Escherichia coli K-12 BW25113,BW25113_0788,0,0.18167542,0.19048475,0.0020832245,0.12474779816666666
C018,Escherichia coli K-12 BW25113,BW25113_0789,0,0.0061759097,0.011443821,0.006611906,0.008077212233333334
C018,Escherichia coli K-12 BW25113,BW25113_0790,0,0.3818609,0.91819817,0.4935489,0.5978693233333333
C018,Escherichia coli K-12 BW25113,BW25113_0791,0,0.44643727,0.38686526,0.2888084,0.3740369766666667
C018,Escherichia coli K-12 BW25113,BW25113_0792,0,0.018750137,0.0155746015,0.20332482,0.0792165195
C018,Escherichia coli K-12 BW25113,BW25113_0793,0,0.14345513,0.124634475,0.04945005,0.10584655166666668
C018,Escherichia coli K-12 BW25113,BW25113_0794,0,0.021435605,0.012376223,0.07944085,0.03775089266666667
C018,Escherichia coli K-12 BW25113,BW25113_0795,0,0.15495464,0.1464125,0.00034161063,0.10056958354333333
C018,Escherichia coli K-12 BW25113,BW25113_0796,0,0.0001909586,0.0005314159,0.00019093693,0.00030443714333333333
C018,Escherichia coli K-12 BW25113,BW25113_0797,0,0.0891603,0.012958707,0.070572354,0.057563787
C018,Escherichia coli K-12 BW25113,BW25113_0798,0,0.023029216,0.0003949768,0.04129435,0.0215728476
C018,Escherichia coli K-12 BW25113,BW25113_0799,0,0.14879102,0.1811218,0.23470815,0.18820699
C018,Escherichia coli K-12 BW25113,BW25113_0800,0,0.10775449,0.005206396,0.0143488,0.042436562000000004
C018,Escherichia coli K-12 BW25113,BW25113_0801,0,0.006039491,0.0006754015,0.014349562,0.0070214848333333335
C018,Escherichia coli K-12 BW25113,BW25113_0802,0,0.002231045,0.0035267398,0.06079065,0.0221828116
C018,Escherichia coli K-12 BW25113,BW25113_0803,0,0.24793117,0.5959385,0.24921092,0.3643601966666667
C018,Escherichia coli K-12 BW25113,BW25113_0804,0,0.0018062682,0.0005566661,0.5577952,0.18671937810000003
C018,Escherichia coli K-12 BW25113,BW25113_0805,0,0.0034069049,0.0009393145,0.0096302545,0.0046588246333333335
C018,Escherichia coli K-12 BW25113,BW25113_0806,0,0.0032505922,0.02053569,0.16477722,0.06285450073333333
C018,Escherichia coli K-12 BW25113,BW25113_0807,0,0.007347732,0.019758945,0.09807662,0.041727765666666666
C018,Escherichia coli K-12 BW25113,BW25113_0808,0,0.31953028,0.084407516,0.012073005,0.138670267
C018,Escherichia coli K-12 BW25113,BW25113_0809,0,0.017503971,0.029075712,0.0070036226,0.017861101866666666
C018,Escherichia coli K-12 BW25113,BW25113_0810,0,0.0056742216,0.0319731,0.0032059238,0.013617748466666668
C018,Escherichia coli K-12 BW25113,BW25113_0811,0,0.26071122,0.012627618,0.07996013,0.11776632266666669
C018,Escherichia coli K-12 BW25113,BW25113_0812,0,0.21613497,0.13541134,0.17053497,0.17402709333333335
C018,Escherichia coli K-12 BW25113,BW25113_0813,0,0.008451303,0.014858379,0.030757137,0.018022273000000002
C018,Escherichia coli K-12 BW25113,BW25113_0814,0,0.022383634,0.0020596746,0.032505304,0.018982870866666664
C018,Escherichia coli K-12 BW25113,BW25113_0815,0,0.013423373,0.45720294,0.4159684,0.295531571
C018,Escherichia coli K-12 BW25113,BW25113_0817,0,0.010240914,0.04606807,0.027078653,0.027795879000000006
C018,Escherichia coli K-12 BW25113,BW25113_0818,0,0.015553778,0.01866557,0.05139668,0.028538676
C018,Escherichia coli K-12 BW25113,BW25113_0819,0,0.046410874,0.028844776,0.015072833,0.03010949433333333
C018,Escherichia coli K-12 BW25113,BW25113_0820,0,0.054742113,0.009280039,0.115374394,0.05979884866666666
C018,Escherichia coli K-12 BW25113,BW25113_0821,0,0.00024232801,0.03697099,0.3609717,0.13272833933666667
C018,Escherichia coli K-12 BW25113,BW25113_0822,0,0.0152811995,0.05501507,0.0027846168,0.02436029543333333
C018,Escherichia coli K-12 BW25113,BW25113_0823,0,0.0005402698,0.057482827,0.0080047855,0.022009294100000003
C018,Escherichia coli K-12 BW25113,BW25113_0824,0,0.0005772029,0.0014691575,0.0032590944,0.0017684849333333332
C018,Escherichia coli K-12 BW25113,BW25113_0825,0,0.002494914,0.017926803,0.004213963,0.008211893333333335
C018,Escherichia coli K-12 BW25113,BW25113_0826,0,0.042193733,0.0056080474,0.55427605,0.20069261013333337
C018,Escherichia coli K-12 BW25113,BW25113_0827,0,0.20140104,0.042228915,0.00779519,0.08380838166666667
C018,Escherichia coli K-12 BW25113,BW25113_0828,0,0.06311327,0.004041001,0.19565569,0.08760332033333333
C018,Escherichia coli K-12 BW25113,BW25113_0829,0,0.01525226,0.2532499,0.017288847,0.095263669
C018,Escherichia coli K-12 BW25113,BW25113_0830,0,0.510894,0.065522544,0.0876439,0.22135348133333332
C018,Escherichia coli K-12 BW25113,BW25113_0831,0,0.020265622,0.05333183,0.012806852,0.028801434666666664
C018,Escherichia coli K-12 BW25113,BW25113_0832,0,0.055170644,0.026814587,0.035636704,0.03920731166666666
C018,Escherichia coli K-12 BW25113,BW25113_0833,0,0.48463774,0.059595734,0.025288094,0.18984052266666665
C018,Escherichia coli K-12 BW25113,BW25113_0834,0,0.07250639,0.22419545,0.04658358,0.11442847333333334
C018,Escherichia coli K-12 BW25113,BW25113_0835,0,0.09180432,0.31732816,0.16493638,0.19135628666666668
C018,Escherichia coli K-12 BW25113,BW25113_0836,0,0.0043536923,0.04781351,0.129457,0.06054140076666666
C018,Escherichia coli K-12 BW25113,BW25113_0837,0,0.009651854,0.028646825,0.0012965273,0.013198402100000001
C018,Escherichia coli K-12 BW25113,BW25113_0838,0,2.9519206e-05,0.000425791,0.0049004015,0.0017852372353333332
C018,Escherichia coli K-12 BW25113,BW25113_0839,0,0.0065130265,0.027579688,0.002315927,0.012136213833333334
C018,Escherichia coli K-12 BW25113,BW25113_0840,0,0.0028385576,0.014521543,0.003064856,0.006808318866666667
C018,Escherichia coli K-12 BW25113,BW25113_0841,0,0.059727296,0.06541913,0.12424141,0.08312927866666667
C018,Escherichia coli K-12 BW25113,BW25113_0842,0,0.011211448,0.08527167,0.015363207,0.037282108333333334
C018,Escherichia coli K-12 BW25113,BW25113_0843,0,0.001268028,0.05273011,0.0032144547,0.01907086423333333
C018,Escherichia coli K-12 BW25113,BW25113_0844,0,0.0025655865,0.04534673,0.0048307716,0.017581029366666667
C018,Escherichia coli K-12 BW25113,BW25113_0845,0,0.0042634765,0.01298482,0.05726261,0.024836968833333334
C018,Escherichia coli K-12 BW25113,BW25113_0846,0,0.00042437657,0.004536681,0.012172366,0.00571114119
C018,Escherichia coli K-12 BW25113,BW25113_0847,0,0.001401511,0.033633564,0.04894487,0.027993315
C018,Escherichia coli K-12 BW25113,BW25113_0848,0,0.16037208,0.60865724,0.076230034,0.28175311799999997
C018,Escherichia coli K-12 BW25113,BW25113_0849,0,0.20453426,0.51389366,0.033649717,0.25069254566666666
C018,Escherichia coli K-12 BW25113,BW25113_0850,0,0.3601375,0.3336708,0.43969014,0.3778328133333333
C018,Escherichia coli K-12 BW25113,BW25113_0851,0,0.0053664483,0.0021203808,0.08272698,0.0300712697
C018,Escherichia coli K-12 BW25113,BW25113_0852,0,0.14165042,0.044195637,0.118415035,0.101420364
C018,Escherichia coli K-12 BW25113,BW25113_0853,0,0.0012052911,0.15508744,0.018062713,0.05811848136666667
C018,Escherichia coli K-12 BW25113,BW25113_0854,0,0.00080247276,0.00096196233,0.0036056342,0.0017900230966666666
C018,Escherichia coli K-12 BW25113,BW25113_0855,0,0.0032372493,0.052102126,0.081751965,0.04569711343333333
C018,Escherichia coli K-12 BW25113,BW25113_0856,0,0.1409855,0.145681,0.0017473358,0.09613794526666669
C018,Escherichia coli K-12 BW25113,BW25113_0857,0,0.0048218444,0.03735221,0.0080038,0.016725951466666663
C018,Escherichia coli K-12 BW25113,BW25113_0858,0,0.79048693,0.5458585,0.61714697,0.6511641333333333
C018,Escherichia coli K-12 BW25113,BW25113_0859,0,0.00297864,0.007179672,0.5793213,0.196493204
C018,Escherichia coli K-12 BW25113,BW25113_0860,0,0.030767303,0.0008672568,0.103887394,0.045173984599999994
C018,Escherichia coli K-12 BW25113,BW25113_0861,0,0.0065604844,0.031352557,0.043370724,0.027094588466666666
C018,Escherichia coli K-12 BW25113,BW25113_0862,0,0.021125296,0.0034837285,0.016671581,0.013760201833333333
C018,Escherichia coli K-12 BW25113,BW25113_0863,0,0.07064829,0.027216004,0.25561157,0.11782528800000001
C018,Escherichia coli K-12 BW25113,BW25113_0864,0,0.010106173,0.17103064,0.0025476557,0.06122815623333334
C018,Escherichia coli K-12 BW25113,BW25113_0865,0,0.005748338,0.02270455,0.039744563,0.022732483666666664
C018,Escherichia coli K-12 BW25113,BW25113_0866,0,0.13540742,0.0998704,0.014928836,0.08340221866666665
C018,Escherichia coli K-12 BW25113,BW25113_0867,0,0.03728462,0.0022890891,0.35227045,0.13061471970000002
C018,Escherichia coli K-12 BW25113,BW25113_0868,0,0.10136514,0.021838643,0.050956428,0.05805340366666667
C018,Escherichia coli K-12 BW25113,BW25113_0869,0,0.044041168,0.008403614,0.14283356,0.06509278066666667
C018,Escherichia coli K-12 BW25113,BW25113_0870,0,0.19944727,0.017567063,0.04660785,0.087874061
C018,Escherichia coli K-12 BW25113,BW25113_0871,0,0.0833512,0.028878808,0.0038679577,0.03869932189999999
C018,Escherichia coli K-12 BW25113,BW25113_0872,0,0.0013487571,0.046073705,0.0013179535,0.016246805200000002
C018,Escherichia coli K-12 BW25113,BW25113_0873,0,0.003715665,0.009383074,0.1941679,0.06908887966666667
C018,Escherichia coli K-12 BW25113,BW25113_0874,0,0.0055582076,0.0038477748,0.0128146615,0.0074068813
C018,Escherichia coli K-12 BW25113,BW25113_0875,0,0.01895428,0.03648695,0.4055841,0.15367511
C018,Escherichia coli K-12 BW25113,BW25113_0876,0,0.058467492,0.11969912,0.0030425512,0.060403054399999996
C018,Escherichia coli K-12 BW25113,BW25113_0877,0,0.026408846,0.17051351,0.09765421,0.09819218866666668
C018,Escherichia coli K-12 BW25113,BW25113_0878,0,0.069191016,0.013405784,0.10168368,0.06142682666666666
C018,Escherichia coli K-12 BW25113,BW25113_0879,0,0.011237189,0.0994299,0.073314704,0.06132726433333333
C018,Escherichia coli K-12 BW25113,BW25113_0880,0,0.048317604,0.14719363,0.047628034,0.08104642266666666
C018,Escherichia coli K-12 BW25113,BW25113_0881,0,0.40315735,0.38530576,0.60094213,0.46313508
C018,Escherichia coli K-12 BW25113,BW25113_0882,0,0.22211497,0.052590095,0.010224051,0.09497637200000002
C018,Escherichia coli K-12 BW25113,BW25113_0884,1,0.95625246,0.9050037,0.88956475,0.9169403033333333
C018,Escherichia coli K-12 BW25113,BW25113_0885,0,0.36309594,0.017468777,0.015811423,0.13212538
C018,Escherichia coli K-12 BW25113,BW25113_0886,1,0.84195805,0.9522344,0.92495763,0.9063833600000001
C018,Escherichia coli K-12 BW25113,BW25113_0887,0,0.6535048,0.7207606,0.9300869,0.7681174333333334
C018,Escherichia coli K-12 BW25113,BW25113_0888,0,0.44280306,0.6067768,0.4771601,0.50891332
C018,Escherichia coli K-12 BW25113,BW25113_0889,0,0.027887333,0.02918672,0.002445374,0.019839809
C018,Escherichia coli K-12 BW25113,BW25113_0890,1,0.75922245,0.89589864,0.98492277,0.88001462
C018,Escherichia coli K-12 BW25113,BW25113_0891,1,0.8927357,0.9555981,0.9220422,0.9234586666666668
C018,Escherichia coli K-12 BW25113,BW25113_0892,0,0.027937593,0.15061283,0.13727015,0.10527352433333333
C018,Escherichia coli K-12 BW25113,BW25113_0893,1,0.98617667,0.9952383,0.97127616,0.9842303766666666
C018,Escherichia coli K-12 BW25113,BW25113_0894,0,0.4452291,0.55253947,0.15139431,0.38305429333333335
C018,Escherichia coli K-12 BW25113,BW25113_0895,0,0.10143505,0.05789059,0.0024699585,0.05393186616666667
C018,Escherichia coli K-12 BW25113,BW25113_0896,0,0.13775411,0.1858019,0.0060309777,0.10986232923333333
C018,Escherichia coli K-12 BW25113,BW25113_0897,0,0.05937309,0.02722646,0.009656636,0.03208539533333333
C018,Escherichia coli K-12 BW25113,BW25113_0898,0,0.011714985,0.006086969,0.010063844,0.009288599333333335
C018,Escherichia coli K-12 BW25113,BW25113_0899,0,0.006423402,0.03000318,0.017863482,0.018096688
C018,Escherichia coli K-12 BW25113,BW25113_0900,0,0.014015575,0.033553295,0.02410641,0.02389176
C018,Escherichia coli K-12 BW25113,BW25113_0901,0,0.002085632,0.01573951,0.002085104,0.006636748666666668
C018,Escherichia coli K-12 BW25113,BW25113_0902,0,0.030604327,0.40699485,0.107179165,0.18159278066666665
