file_id,organism,locus_tag,ess,conf,conf_aamean,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0838,0,0.02461961,0.15272185,0.12627538,0.10120561333333333
C018,Escherichia coli K-12 BW25113,BW25113_0839,0,0.12527126,0.07238564,0.21064867,0.13610185666666666
C018,Escherichia coli K-12 BW25113,BW25113_0840,0,0.11040767,0.0659828,0.0812079,0.08586612333333332
C018,Escherichia coli K-12 BW25113,BW25113_0841,0,0.06681383,0.05215535,0.075069904,0.06467969466666668
C018,Escherichia coli K-12 BW25113,BW25113_0842,0,0.16239977,0.09795496,0.0208911,0.09374861
C018,Escherichia coli K-12 BW25113,BW25113_0843,0,0.10706079,0.0070173056,0.1535779,0.08921866519999999
C018,Escherichia coli K-12 BW25113,BW25113_0844,0,0.13856147,0.021348296,0.115486056,0.09179860733333334
C018,Escherichia coli K-12 BW25113,BW25113_0845,0,0.2543128,0.3369366,0.06048178,0.21724372666666666
C018,Escherichia coli K-12 BW25113,BW25113_0846,0,0.034912027,0.00014548322,0.06264175,0.03256642007333333
C018,Escherichia coli K-12 BW25113,BW25113_0847,0,0.18846425,0.11140368,0.0053843195,0.10175074983333333
C018,Escherichia coli K-12 BW25113,BW25113_0848,0,0.40622178,0.20567648,0.18423267,0.26537697666666665
C018,Escherichia coli K-12 BW25113,BW25113_0849,0,0.10192094,0.04697048,0.2048603,0.11791723999999999
C018,Escherichia coli K-12 BW25113,BW25113_0850,0,0.25059164,0.2727361,0.06950622,0.19761132
C018,Escherichia coli K-12 BW25113,BW25113_0851,0,0.038099304,0.022916634,0.022060033,0.027691990333333333
C018,Escherichia coli K-12 BW25113,BW25113_0852,0,0.1956131,0.13799383,0.13043824,0.15468172333333333
C018,Escherichia coli K-12 BW25113,BW25113_0853,0,0.054860186,0.021196721,0.007883595,0.027980167333333333
C018,Escherichia coli K-12 BW25113,BW25113_0854,0,0.0731675,0.046420846,0.16619122,0.09525985533333332
C018,Escherichia coli K-12 BW25113,BW25113_0855,0,0.12845668,0.11262784,0.06763066,0.10290505999999999
C018,Escherichia coli K-12 BW25113,BW25113_0856,0,0.035794336,0.01918762,0.042816,0.03259931866666666
C018,Escherichia coli K-12 BW25113,BW25113_0857,0,0.062186673,0.059578434,0.13180275,0.08452261900000001
C018,Escherichia coli K-12 BW25113,BW25113_0858,0,0.29468694,0.43901697,0.026034651,0.253246187
C018,Escherichia coli K-12 BW25113,BW25113_0859,0,0.050686236,0.02158323,0.032999273,0.03508957966666667
C018,Escherichia coli K-12 BW25113,BW25113_0860,0,0.014809217,0.014021513,0.1475765,0.05880241
C018,Escherichia coli K-12 BW25113,BW25113_0861,0,0.16475558,0.04718212,0.029092463,0.08034338766666667
C018,Escherichia coli K-12 BW25113,BW25113_0862,0,0.10747887,0.049322158,0.06194291,0.072914646
C018,Escherichia coli K-12 BW25113,BW25113_0863,0,0.0272537,0.024139535,0.06539321,0.038928815
C018,Escherichia coli K-12 BW25113,BW25113_0864,0,0.122099206,0.09839605,0.1411206,0.12053861866666667
C018,Escherichia coli K-12 BW25113,BW25113_0865,0,0.006197379,0.015826782,0.061834093,0.02795275133333333
C018,Escherichia coli K-12 BW25113,BW25113_0866,0,0.10369721,0.19911972,0.2362924,0.17970311000000003
C018,Escherichia coli K-12 BW25113,BW25113_0867,0,0.01501348,0.00056579965,0.031509362,0.015696213883333334
C018,Escherichia coli K-12 BW25113,BW25113_0868,0,0.13472018,0.102881,0.20286058,0.14682058666666667
C018,Escherichia coli K-12 BW25113,BW25113_0869,0,0.14129536,0.14000699,0.36874285,0.21668173333333338
C018,Escherichia coli K-12 BW25113,BW25113_0870,0,0.3678624,0.056260493,0.10686298,0.176995291
C018,Escherichia coli K-12 BW25113,BW25113_0871,0,0.11189978,0.08040791,0.36582503,0.18604424
C018,Escherichia coli K-12 BW25113,BW25113_0872,0,0.04830525,0.026451377,0.106027946,0.06026152433333334
C018,Escherichia coli K-12 BW25113,BW25113_0873,0,0.07365084,0.042069525,0.043155573,0.052958646
C018,Escherichia coli K-12 BW25113,BW25113_0874,0,0.012377103,0.02199668,0.050068945,0.028147575999999997
C018,Escherichia coli K-12 BW25113,BW25113_0875,0,0.1640264,0.020776708,0.3548531,0.17988540266666667
C018,Escherichia coli K-12 BW25113,BW25113_0876,0,0.10622723,0.054034438,0.015140054,0.05846724066666666
C018,Escherichia coli K-12 BW25113,BW25113_0877,0,0.41368338,0.7787458,0.2131403,0.46852316
C018,Escherichia coli K-12 BW25113,BW25113_0878,0,0.03274934,0.012258994,0.13157603,0.058861454666666674
C018,Escherichia coli K-12 BW25113,BW25113_0879,0,0.17917584,0.20329636,0.06247556,0.14831592000000002
C018,Escherichia coli K-12 BW25113,BW25113_0880,0,0.474097,0.3022905,0.059300493,0.2785626643333333
C018,Escherichia coli K-12 BW25113,BW25113_0881,0,0.7130259,0.13913064,0.7399248,0.53069378
C018,Escherichia coli K-12 BW25113,BW25113_0882,0,0.51337385,0.5736651,0.40703848,0.49802581000000007
C018,Escherichia coli K-12 BW25113,BW25113_0884,1,0.91180444,0.8534349,0.91679776,0.8940123666666667
C018,Escherichia coli K-12 BW25113,BW25113_0885,0,0.029484525,0.019257283,0.226157,0.091632936
C018,Escherichia coli K-12 BW25113,BW25113_0886,1,0.6129116,0.62546474,0.6820644,0.6401469133333333
C018,Escherichia coli K-12 BW25113,BW25113_0887,0,0.55036193,0.6281489,0.73856294,0.63902459
C018,Escherichia coli K-12 BW25113,BW25113_0888,0,0.68970865,0.69840235,0.65918505,0.6824320166666666
C018,Escherichia coli K-12 BW25113,BW25113_0889,0,0.04498478,0.021259265,0.009488904,0.025244316333333332
C018,Escherichia coli K-12 BW25113,BW25113_0890,1,0.8679381,0.6398913,0.8529865,0.7869386333333334
C018,Escherichia coli K-12 BW25113,BW25113_0891,1,0.75073195,0.8086069,0.6235464,0.7276284166666667
C018,Escherichia coli K-12 BW25113,BW25113_0892,0,0.2928138,0.23753485,0.45304298,0.32779721
C018,Escherichia coli K-12 BW25113,BW25113_0893,1,0.9178671,0.9600188,0.974033,0.9506396333333332
C018,Escherichia coli K-12 BW25113,BW25113_0894,0,0.32265675,0.36840737,0.20006698,0.2970437
C018,Escherichia coli K-12 BW25113,BW25113_0895,0,0.21512543,0.2612903,0.18160467,0.21934013333333333
C018,Escherichia coli K-12 BW25113,BW25113_0896,0,0.25957784,0.109523855,0.17926264,0.18278811166666667
C018,Escherichia coli K-12 BW25113,BW25113_0897,0,0.037099946,0.01769385,0.010086648,0.02162681466666667
C018,Escherichia coli K-12 BW25113,BW25113_0898,0,0.17848334,0.12728119,0.023603503,0.10978934433333333
C018,Escherichia coli K-12 BW25113,BW25113_0899,0,0.22958341,0.32707345,0.18530206,0.24731963999999995
C018,Escherichia coli K-12 BW25113,BW25113_0900,0,0.12977132,0.04032213,0.044351622,0.07148169066666667
C018,Escherichia coli K-12 BW25113,BW25113_0901,0,0.24925464,0.039712783,0.63947874,0.30948205433333337
C018,Escherichia coli K-12 BW25113,BW25113_0902,0,0.42013845,0.41289383,0.6443529,0.4924617266666667
C018,Escherichia coli K-12 BW25113,BW25113_0903,0,0.5295489,0.40753666,0.57325506,0.5034468733333334
C018,Escherichia coli K-12 BW25113,BW25113_0904,0,0.23599024,0.1966236,0.16191678,0.19817687333333334
C018,Escherichia coli K-12 BW25113,BW25113_0905,0,0.063164815,0.017266452,0.05891945,0.046450239000000004
C018,Escherichia coli K-12 BW25113,BW25113_0906,0,0.13202831,0.028773472,0.027501313,0.06276769833333333
C018,Escherichia coli K-12 BW25113,BW25113_0907,0,0.43600798,0.40017405,0.6886296,0.5082705433333333
C018,Escherichia coli K-12 BW25113,BW25113_0908,0,0.5427122,0.6926649,0.799659,0.6783453666666667
C018,Escherichia coli K-12 BW25113,BW25113_0909,0,0.43549788,0.51077545,0.38261813,0.44296381999999995
C018,Escherichia coli K-12 BW25113,BW25113_0910,0,0.88354445,0.87788904,0.9126501,0.8913611966666667
C018,Escherichia coli K-12 BW25113,BW25113_0911,1,0.86455315,0.87656087,0.8232487,0.8547875733333333
C018,Escherichia coli K-12 BW25113,BW25113_0912,0,0.42340818,0.44748434,0.11935153,0.33008135
C018,Escherichia coli K-12 BW25113,BW25113_0913,0,0.3890347,0.15283543,0.077394515,0.2064215483333333
C018,Escherichia coli K-12 BW25113,BW25113_0914,1,0.862916,0.89378935,0.92121804,0.89264113
C018,Escherichia coli K-12 BW25113,BW25113_0915,1,0.8805128,0.9177376,0.920604,0.9062848
C018,Escherichia coli K-12 BW25113,BW25113_0916,0,0.038536146,0.0008717971,0.37955466,0.13965420103333334
C018,Escherichia coli K-12 BW25113,BW25113_0917,0,0.86715484,0.8650891,0.7334212,0.82188838
C018,Escherichia coli K-12 BW25113,BW25113_0918,1,0.90148526,0.9449626,0.9202383,0.92222872
C018,Escherichia coli K-12 BW25113,BW25113_0919,0,0.08609715,0.10916331,0.011086858,0.06878243933333333
C018,Escherichia coli K-12 BW25113,BW25113_0920,0,0.2353502,0.20231141,0.26896232,0.23554131
C018,Escherichia coli K-12 BW25113,BW25113_0921,0,0.04009516,0.019374136,0.036582295,0.032017197
C018,Escherichia coli K-12 BW25113,BW25113_0922,1,0.8693211,0.933456,0.904872,0.9025496999999999
C018,Escherichia coli K-12 BW25113,BW25113_0923,1,0.9158152,0.83285344,0.8578034,0.8688240133333333
C018,Escherichia coli K-12 BW25113,BW25113_0924,1,0.86436385,0.8895933,0.8502191,0.86805875
C018,Escherichia coli K-12 BW25113,BW25113_0925,0,0.11777333,0.024051707,0.14682403,0.09621635566666666
C018,Escherichia coli K-12 BW25113,BW25113_0926,0,0.06280623,0.04130032,0.3096196,0.13790871666666668
C018,Escherichia coli K-12 BW25113,BW25113_0927,0,0.24515821,0.037516616,0.06695657,0.11654379866666666
C018,Escherichia coli K-12 BW25113,BW25113_0928,0,0.27277976,0.15073137,0.32035458,0.24795523666666663
C018,Escherichia coli K-12 BW25113,BW25113_0929,0,0.4747073,0.4986141,0.0874301,0.3535838333333334
C018,Escherichia coli K-12 BW25113,BW25113_0930,1,0.9228116,0.98033214,0.95223826,0.951794
C018,Escherichia coli K-12 BW25113,BW25113_0931,0,0.028526828,0.0017120414,0.059343506,0.029860791799999998
C018,Escherichia coli K-12 BW25113,BW25113_0932,0,0.5900038,0.4514853,0.27207547,0.4378548566666667
C018,Escherichia coli K-12 BW25113,BW25113_0933,0,0.062306307,0.14058,0.10545734,0.10278121566666666
C018,Escherichia coli K-12 BW25113,BW25113_0934,0,0.016423685,0.01096212,0.01799958,0.015128461666666667
C018,Escherichia coli K-12 BW25113,BW25113_0935,0,0.030445645,0.002771556,0.019234452,0.017483884333333335
C018,Escherichia coli K-12 BW25113,BW25113_0936,0,0.06353068,0.008093003,0.010728794,0.027450825666666668
C018,Escherichia coli K-12 BW25113,BW25113_0937,0,0.043500084,0.10178724,0.05735917,0.06754883133333334
C018,Escherichia coli K-12 BW25113,BW25113_0938,0,0.0086585535,0.0025815903,0.07918153,0.030140557933333336
C018,Escherichia coli K-12 BW25113,BW25113_0939,0,0.03472737,0.01387422,0.25742775,0.10200978000000001
C018,Escherichia coli K-12 BW25113,BW25113_0940,0,0.055109654,0.04612682,0.13094209,0.07739285466666666
C018,Escherichia coli K-12 BW25113,BW25113_0941,0,0.1826333,0.011919329,0.039498135,0.07801692133333334
C018,Escherichia coli K-12 BW25113,BW25113_0942,0,0.037344266,0.040263567,0.06855447,0.048720767666666664
C018,Escherichia coli K-12 BW25113,BW25113_0943,0,0.10608466,0.044397008,0.041386362,0.06395601000000001
C018,Escherichia coli K-12 BW25113,BW25113_0944,0,0.018703299,0.0034127983,0.04776258,0.023292892433333334
C018,Escherichia coli K-12 BW25113,BW25113_0945,0,0.64051026,0.7497562,0.7925633,0.7276099199999999
C018,Escherichia coli K-12 BW25113,BW25113_0946,0,0.33337516,0.26171964,0.13028364,0.24179281333333336
C018,Escherichia coli K-12 BW25113,BW25113_0947,0,0.099088795,0.06562045,0.070281945,0.07833039666666668
C018,Escherichia coli K-12 BW25113,BW25113_0948,0,0.039195754,0.020203495,0.12810802,0.06250242299999999
C018,Escherichia coli K-12 BW25113,BW25113_0949,0,0.34064335,0.09015169,0.25038278,0.22705927333333334
C018,Escherichia coli K-12 BW25113,BW25113_0950,0,0.06938858,0.006677583,0.03766233,0.037909497666666674
C018,Escherichia coli K-12 BW25113,BW25113_0951,0,0.10427152,0.2246661,0.115791,0.14824287333333333
C018,Escherichia coli K-12 BW25113,BW25113_0952,0,0.07844877,0.03531622,0.4592446,0.19100319666666668
C018,Escherichia coli K-12 BW25113,BW25113_0953,0,0.43711066,0.1323172,0.3111063,0.2935113866666667
C018,Escherichia coli K-12 BW25113,BW25113_0954,1,0.9016875,0.9687334,0.8154792,0.8953000333333333
C018,Escherichia coli K-12 BW25113,BW25113_0955,0,0.4849364,0.40173158,0.57197773,0.4862152366666666
C018,Escherichia coli K-12 BW25113,BW25113_0956,0,0.1255981,0.5784679,0.18177646,0.29528082000000005
C018,Escherichia coli K-12 BW25113,BW25113_0957,0,0.19785117,0.28337607,0.33448026,0.2719025
C018,Escherichia coli K-12 BW25113,BW25113_0958,0,0.19583656,0.058883406,0.030907828,0.09520926466666668
C018,Escherichia coli K-12 BW25113,BW25113_0959,0,0.31137475,0.25387534,0.21483463,0.26002823999999997
C018,Escherichia coli K-12 BW25113,BW25113_0960,0,0.13002825,0.036822125,0.08142949,0.082759955
C018,Escherichia coli K-12 BW25113,BW25113_0961,0,0.29805127,0.19333513,0.12802094,0.20646911333333332
C018,Escherichia coli K-12 BW25113,BW25113_0962,0,0.37523568,0.2027771,0.0098843435,0.19596570783333334
C018,Escherichia coli K-12 BW25113,BW25113_0963,0,0.19526209,0.26797417,0.092126295,0.18512085166666667
C018,Escherichia coli K-12 BW25113,BW25113_0964,0,0.13095467,0.027101822,0.11779471,0.09195040066666667
C018,Escherichia coli K-12 BW25113,BW25113_0965,0,0.058794405,0.0155309215,0.64550036,0.2399418955
C018,Escherichia coli K-12 BW25113,BW25113_0966,0,0.1269936,0.20263185,0.11841538,0.14934694333333334
C018,Escherichia coli K-12 BW25113,BW25113_0967,0,0.14546427,0.047076248,0.23220229,0.141580936
C018,Escherichia coli K-12 BW25113,BW25113_0968,0,0.09608973,0.25466585,0.2591318,0.20329579333333334
C018,Escherichia coli K-12 BW25113,BW25113_0969,0,0.84556,0.90790707,0.85291886,0.86879531
C018,Escherichia coli K-12 BW25113,BW25113_0970,0,0.4785215,0.73439026,0.58215415,0.5983553033333333
C018,Escherichia coli K-12 BW25113,BW25113_0972,0,0.32235256,0.33504146,0.30678275,0.32139225666666665
C018,Escherichia coli K-12 BW25113,BW25113_0973,0,0.28971377,0.13270621,0.056275357,0.15956511233333334
C018,Escherichia coli K-12 BW25113,BW25113_0974,0,0.14534548,0.023285449,0.102729104,0.09045334433333334
C018,Escherichia coli K-12 BW25113,BW25113_0975,0,0.014711318,0.001492614,0.36463347,0.12694580066666666
C018,Escherichia coli K-12 BW25113,BW25113_0976,0,0.16871065,0.056369945,0.023576017,0.08288553733333333
C018,Escherichia coli K-12 BW25113,BW25113_0977,0,0.021391213,0.0014320333,0.01919617,0.0140064721
C018,Escherichia coli K-12 BW25113,BW25113_0978,0,0.26088,0.48770007,0.23457895,0.32771967333333335
C018,Escherichia coli K-12 BW25113,BW25113_0979,0,0.15998952,0.113199495,0.14459337,0.139260795
C018,Escherichia coli K-12 BW25113,BW25113_0980,0,0.041933224,0.0035542091,0.016067926,0.02051845303333333
C018,Escherichia coli K-12 BW25113,BW25113_0981,0,0.5074325,0.4897259,0.144958,0.38070546666666666
C018,Escherichia coli K-12 BW25113,BW25113_0982,0,0.31606144,0.37027913,0.7587394,0.48169332333333337
C018,Escherichia coli K-12 BW25113,BW25113_0983,0,0.19260108,0.2198326,0.18571392,0.19938253333333333
C018,Escherichia coli K-12 BW25113,BW25113_0984,0,0.022850556,0.0015538107,0.13729423,0.053899532233333325
C018,Escherichia coli K-12 BW25113,BW25113_0985,0,0.007779255,0.025114175,0.0774224,0.036771943333333335
C018,Escherichia coli K-12 BW25113,BW25113_0986,0,0.382582,0.03881162,0.2384605,0.21995137333333334
C018,Escherichia coli K-12 BW25113,BW25113_0987,0,0.020322056,0.00073016994,0.08962779,0.03689333864666667
C018,Escherichia coli K-12 BW25113,BW25113_0988,0,0.012450574,0.0067447885,0.18687372,0.06868969416666666
C018,Escherichia coli K-12 BW25113,BW25113_0989,0,0.14822677,0.032834988,0.25399438,0.1450187126666667
C018,Escherichia coli K-12 BW25113,BW25113_0990,0,0.42054045,0.3743589,0.639836,0.47824511666666664
C018,Escherichia coli K-12 BW25113,BW25113_0991,0,0.33981758,0.1871662,0.30658838,0.27785738666666665
C018,Escherichia coli K-12 BW25113,BW25113_0992,0,0.2925488,0.12893787,0.10226165,0.17458277333333336
C018,Escherichia coli K-12 BW25113,BW25113_0993,0,0.14590332,0.040779844,0.007683291,0.06478881833333335
C018,Escherichia coli K-12 BW25113,BW25113_0994,0,0.1095092,0.027674831,0.01249773,0.04989392033333334
C018,Escherichia coli K-12 BW25113,BW25113_0995,0,0.041571166,0.07686807,0.022493463,0.04697756633333333
C018,Escherichia coli K-12 BW25113,BW25113_0996,0,0.04787177,0.008788412,0.48331988,0.17999335399999997
C018,Escherichia coli K-12 BW25113,BW25113_0997,0,0.20435354,0.20647416,0.13087136,0.18056635333333335
C018,Escherichia coli K-12 BW25113,BW25113_0998,0,0.32374215,0.30800524,0.14445408,0.25873382333333333
C018,Escherichia coli K-12 BW25113,BW25113_0999,0,0.019939568,0.07047118,0.25141698,0.113942576
C018,Escherichia coli K-12 BW25113,BW25113_1000,0,0.4234031,0.18671054,0.402983,0.33769888000000003
C018,Escherichia coli K-12 BW25113,BW25113_1001,0,0.49583587,0.3691451,0.20830189,0.3577609533333333
C018,Escherichia coli K-12 BW25113,BW25113_1002,0,0.06978129,0.004448515,0.035747986,0.036659263666666664
C018,Escherichia coli K-12 BW25113,BW25113_1003,0,0.31839398,0.19875214,0.3259777,0.28104127333333334
C018,Escherichia coli K-12 BW25113,BW25113_1004,0,0.23654234,0.012780046,0.33922273,0.19618170533333332
C018,Escherichia coli K-12 BW25113,BW25113_1006,0,0.18753356,0.10732714,0.008358573,0.10107309099999999
C018,Escherichia coli K-12 BW25113,BW25113_1007,0,0.03625846,0.037569113,0.061906025,0.04524453266666667
C018,Escherichia coli K-12 BW25113,BW25113_1008,0,0.014042769,0.0012455045,0.0049831327,0.0067571354
C018,Escherichia coli K-12 BW25113,BW25113_1009,0,0.009681392,0.0005667944,0.036754183,0.01566745646666667
C018,Escherichia coli K-12 BW25113,BW25113_1010,0,0.020256858,0.035428375,0.04815154,0.03461225766666667
C018,Escherichia coli K-12 BW25113,BW25113_1011,0,0.013126755,0.02793422,0.026048621,0.022369865333333332
C018,Escherichia coli K-12 BW25113,BW25113_1012,0,0.055513103,0.0016150445,0.052678008,0.036602051833333336
C018,Escherichia coli K-12 BW25113,BW25113_1013,0,0.03034116,0.010190183,0.032463618,0.024331653666666665
C018,Escherichia coli K-12 BW25113,BW25113_1014,0,0.14512125,0.13618818,0.23628186,0.17253042999999998
C018,Escherichia coli K-12 BW25113,BW25113_1015,0,0.2198084,0.11327054,0.03160325,0.12156073
C018,Escherichia coli K-12 BW25113,BW25113_1018,0,0.17374215,0.13416116,0.06957572,0.12582634333333334
C018,Escherichia coli K-12 BW25113,BW25113_1019,0,0.16687083,0.0391637,0.093433335,0.09982262166666667
C018,Escherichia coli K-12 BW25113,BW25113_1020,0,0.13074107,0.15462585,0.28716826,0.19084506
C018,Escherichia coli K-12 BW25113,BW25113_1021,0,0.11784925,0.19153948,0.24819653,0.18586175333333332
C018,Escherichia coli K-12 BW25113,BW25113_1022,0,0.45054615,0.34810597,0.1971621,0.3319380733333333
C018,Escherichia coli K-12 BW25113,BW25113_1023,0,0.03815475,0.010620517,0.14840686,0.06572737566666666
C018,Escherichia coli K-12 BW25113,BW25113_1024,0,0.10250176,0.076596305,0.17249496,0.117197675
C018,Escherichia coli K-12 BW25113,BW25113_1025,0,0.31101406,0.24243607,0.09241582,0.21528865
C018,Escherichia coli K-12 BW25113,BW25113_1026,0,0.011899045,0.01369112,0.17495233,0.06684749833333332
C018,Escherichia coli K-12 BW25113,BW25113_1027,0,0.21294242,0.055650935,0.115130484,0.12790794633333333
C018,Escherichia coli K-12 BW25113,BW25113_1028,0,0.43660122,0.43309703,0.11976907,0.32982244
C018,Escherichia coli K-12 BW25113,BW25113_1029,0,0.42695722,0.3511238,0.25049362,0.34285821333333333
C018,Escherichia coli K-12 BW25113,BW25113_1033,0,0.05433738,0.023343734,0.019790467,0.032490527
C018,Escherichia coli K-12 BW25113,BW25113_1034,0,0.33064955,0.061632194,0.18649742,0.19292638800000003
C018,Escherichia coli K-12 BW25113,BW25113_1035,0,0.020210098,0.017681016,0.096670516,0.04485387666666666
C018,Escherichia coli K-12 BW25113,BW25113_1036,0,0.080330424,0.07171341,0.014716848,0.055586894
C018,Escherichia coli K-12 BW25113,BW25113_1037,0,0.047254533,0.006309639,0.012250856,0.021938342666666666
C018,Escherichia coli K-12 BW25113,BW25113_1038,0,0.010968921,0.0052045393,0.18693101,0.0677014901
C018,Escherichia coli K-12 BW25113,BW25113_1039,0,0.21470138,0.050952576,0.11524482,0.12696625866666666
C018,Escherichia coli K-12 BW25113,BW25113_1040,0,0.08376523,0.008322597,0.0054738517,0.03252055956666667
C018,Escherichia coli K-12 BW25113,BW25113_1041,0,0.08137432,0.06715184,0.16206197,0.10352937666666667
C018,Escherichia coli K-12 BW25113,BW25113_1042,0,0.113750055,0.011512408,0.011390819,0.04555109399999999
C018,Escherichia coli K-12 BW25113,BW25113_1043,0,0.13272284,0.027804373,0.16763818,0.10938846433333334
C018,Escherichia coli K-12 BW25113,BW25113_1044,0,0.020874681,0.04378775,0.09670559,0.053789340333333324
C018,Escherichia coli K-12 BW25113,BW25113_1045,0,0.11994514,0.04640392,0.24720654,0.13785186666666668
C018,Escherichia coli K-12 BW25113,BW25113_1046,0,0.43367982,0.47976202,0.07903866,0.33082683333333335
C018,Escherichia coli K-12 BW25113,BW25113_1047,0,0.06432341,0.017933395,0.03712213,0.03979297833333333
C018,Escherichia coli K-12 BW25113,BW25113_1048,0,0.16957977,0.12989567,0.17918204,0.15955249333333332
C018,Escherichia coli K-12 BW25113,BW25113_1049,0,0.30913517,0.16626154,0.18073751,0.21871140666666666
C018,Escherichia coli K-12 BW25113,BW25113_1050,0,0.070752285,0.055351727,0.06819529,0.064766434
C018,Escherichia coli K-12 BW25113,BW25113_1051,0,0.09223286,0.15031841,0.09253549,0.11169558666666668
C018,Escherichia coli K-12 BW25113,BW25113_1053,0,0.20059694,0.2567229,0.2952742,0.25086468
C018,Escherichia coli K-12 BW25113,BW25113_1054,0,0.8513413,0.8373777,0.877139,0.855286
C018,Escherichia coli K-12 BW25113,BW25113_1055,0,0.049616266,0.0372099,0.07839154,0.05507256866666666
C018,Escherichia coli K-12 BW25113,BW25113_1056,0,0.3986362,0.6239162,0.6692933,0.5639485666666667
C018,Escherichia coli K-12 BW25113,BW25113_1057,0,0.026133727,0.019095382,0.0067251227,0.017318077233333336
C018,Escherichia coli K-12 BW25113,BW25113_1058,0,0.31966257,0.101620264,0.150175,0.19048594466666668
C018,Escherichia coli K-12 BW25113,BW25113_1059,0,0.008211682,0.0070385556,0.03898354,0.018077925866666667
C018,Escherichia coli K-12 BW25113,BW25113_1060,0,0.4373859,0.73487353,0.22118121,0.4644802133333333
C018,Escherichia coli K-12 BW25113,BW25113_1061,0,0.096631065,0.027757686,0.14051232,0.088300357
C018,Escherichia coli K-12 BW25113,BW25113_1062,0,0.49536943,0.375628,0.53735363,0.4694503533333334
C018,Escherichia coli K-12 BW25113,BW25113_1063,0,0.021262668,0.009396637,0.035459608,0.022039637666666667
C018,Escherichia coli K-12 BW25113,BW25113_1064,0,0.09931749,0.02051783,0.26040128,0.12674553333333335
C018,Escherichia coli K-12 BW25113,BW25113_1065,0,0.12323053,0.05983341,0.025139278,0.06940107266666667
C018,Escherichia coli K-12 BW25113,BW25113_1066,0,0.13798934,0.2600228,0.2710865,0.22303288
C018,Escherichia coli K-12 BW25113,BW25113_1067,0,0.747308,0.04093267,0.27873734,0.35565933666666666
C018,Escherichia coli K-12 BW25113,BW25113_1068,0,0.03313803,0.002058627,0.033103473,0.02276671
C018,Escherichia coli K-12 BW25113,BW25113_1069,1,0.94359124,0.9640262,0.94323707,0.9502848366666666
C018,Escherichia coli K-12 BW25113,BW25113_1070,0,0.25472987,0.14674109,0.46679854,0.2894231666666667
C018,Escherichia coli K-12 BW25113,BW25113_1071,0,0.014009613,0.0111932885,0.064158075,0.029786992166666665
C018,Escherichia coli K-12 BW25113,BW25113_1072,0,0.028680885,0.04235837,0.049283832,0.040107695666666665
C018,Escherichia coli K-12 BW25113,BW25113_1073,0,0.029490612,0.0042061545,0.02835652,0.020684428833333334
C018,Escherichia coli K-12 BW25113,BW25113_1074,0,0.0052240714,0.01838278,0.03728197,0.0202962738
C018,Escherichia coli K-12 BW25113,BW25113_1075,0,0.001624346,0.0009015701,0.040211074,0.014245663366666666
C018,Escherichia coli K-12 BW25113,BW25113_1076,0,0.00046550453,0.002610438,0.0371902,0.01342204751
C018,Escherichia coli K-12 BW25113,BW25113_1077,0,0.0003255497,0.0023925446,0.0033821464,0.0020334135666666667
C018,Escherichia coli K-12 BW25113,BW25113_1078,0,0.002076903,0.005322089,0.01704153,0.008146840666666667
C018,Escherichia coli K-12 BW25113,BW25113_1079,0,0.005880093,0.0046396893,0.060722765,0.023747515766666668
C018,Escherichia coli K-12 BW25113,BW25113_1080,0,0.026459103,0.019286871,0.58537936,0.21037511133333334
C018,Escherichia coli K-12 BW25113,BW25113_1081,0,0.0031414635,0.03915613,0.0048864097,0.015728001066666664
C018,Escherichia coli K-12 BW25113,BW25113_1082,0,0.0010491378,0.008755584,0.010044116,0.006616279266666667
C018,Escherichia coli K-12 BW25113,BW25113_1083,0,0.012160704,0.016945729,0.011278621,0.013461684666666668
C018,Escherichia coli K-12 BW25113,BW25113_1084,1,0.812118,0.7664544,0.7832119,0.7872614333333333
C018,Escherichia coli K-12 BW25113,BW25113_1085,1,0.33467326,0.42599422,0.21765384,0.32610710666666665
C018,Escherichia coli K-12 BW25113,BW25113_1086,0,0.2442826,0.39883944,0.1498778,0.26433328
C018,Escherichia coli K-12 BW25113,BW25113_1087,0,0.5260861,0.8486128,0.59182686,0.6555085866666666
C018,Escherichia coli K-12 BW25113,BW25113_1088,0,0.5411214,0.20364566,0.45335716,0.39937474
C018,Escherichia coli K-12 BW25113,BW25113_1089,0,0.6126403,0.65842116,0.7100199,0.6603604533333333
C018,Escherichia coli K-12 BW25113,BW25113_1090,0,0.44345474,0.2234509,0.50621265,0.39103943
C018,Escherichia coli K-12 BW25113,BW25113_1091,0,0.90836626,0.9046835,0.976132,0.9297272533333333
C018,Escherichia coli K-12 BW25113,BW25113_1092,1,0.8322764,0.9290001,0.9211511,0.8941425333333334
C018,Escherichia coli K-12 BW25113,BW25113_1093,1,0.9171518,0.9543359,0.90009516,0.9238609533333332
C018,Escherichia coli K-12 BW25113,BW25113_1094,1,0.8755192,0.9039452,0.9179474,0.8991372666666667
C018,Escherichia coli K-12 BW25113,BW25113_1095,0,0.7539323,0.7023268,0.614561,0.6902733666666667
C018,Escherichia coli K-12 BW25113,BW25113_1096,0,0.18556732,0.13263358,0.033334564,0.11717848800000001
C018,Escherichia coli K-12 BW25113,BW25113_1097,0,0.23158449,0.35748374,0.46520185,0.35142336
