file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.9316046,0.89032763,0.9767045,0.93287891
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.953459,0.9825643,0.99280167,0.97627499
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9922118,0.9914152,0.98101085,0.9882126166666666
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.97513425,0.96674055,0.95849943,0.9667914099999999
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.89984035,0.96829873,0.938322,0.9354870266666667
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34346572,0.5959279,0.28878447,0.4093926966666666
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.93052906,0.9353524,0.98935914,0.9517468666666667
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8108185,0.91805726,0.9719,0.9002585866666667
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.001672481,0.020856123,0.06224052,0.028256374666666667
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0012824422,0.016873952,0.00083247555,0.00632962325
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.96670735,0.9048277,0.96970147,0.94707884
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.03240272,0.059962824,0.15460487,0.08232347133333333
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.0069377376,0.031580437,0.004812951,0.014443708533333335
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.04581947,0.030613327,0.46545577,0.18062952233333332
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.022700688,0.0055257,0.080147415,0.036124601
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.005257542,0.008358185,0.0032233023,0.005613009766666667
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9395165,0.9581226,0.9796744,0.9591045
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.015153882,0.0154966265,0.074512094,0.035054200833333334
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00013695001,0.0011455581,0.024773391,0.008685299703333333
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.16620208,0.03032285,0.0211299,0.07255161
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.0010841654,0.00059699785,0.003678098,0.0017864204166666666
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.26840368,0.08254654,0.03218747,0.12771256333333333
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.10486919,0.22233771,0.14437118,0.15719269333333333
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.030123267,0.06801067,0.016445152,0.03819302966666666
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.20987159,0.1980839,0.13252749,0.18016099333333332
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.06809375,0.24231683,0.017566314,0.10932563133333333
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.022127222,0.005787011,0.0072341436,0.011716125533333331
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.23121668,0.011899358,0.19754727,0.14688776933333333
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.14519079,0.35767773,0.3426793,0.28184927333333337
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.001521063,0.022045074,0.08836591,0.03731068233333334
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.57226616,0.5011566,0.59507155,0.55616477
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.78135294,0.9173419,0.9448811,0.88119198
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.023639979,0.008730355,0.2514317,0.094600678
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.011381796,0.00296743,0.15525758,0.056535602
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.009100104,0.005678234,0.0070054173,0.007261251766666667
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0016267395,0.006421881,0.118152335,0.04206698516666666
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.06467718,0.14288047,0.06007693,0.08921152666666667
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.77554953,0.8364268,0.9017127,0.8378963433333334
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.017582763,0.007708293,0.18248715,0.069259402
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.052548885,0.16006547,0.015363676,0.075992677
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.30853376,0.15399158,0.03481399,0.16577977666666668
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.027095808,0.20579045,0.6940596,0.30898195266666667
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.07114578,0.5693646,0.00054483657,0.21368507219000002
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.23215145,0.016231803,2.0137413e-05,0.08280113013766667
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.18241504,0.056041356,0.04274724,0.09373454533333335
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.3496986,0.38691613,0.06781336,0.26814269666666674
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.05787238,0.3466744,0.037346955,0.14729791166666667
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.7494253,0.78710103,0.52617013,0.6875654866666667
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.26326743,0.09453534,0.3152501,0.22435095666666668
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.0695877,0.005106599,0.0049083764,0.026534225133333336
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0047514304,0.02968118,0.024271535,0.019568048466666668
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.0027733832,0.4878946,0.015972981,0.1688803214
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.037875663,0.05676629,0.16761999,0.08742064766666667
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.29540694,0.12639698,0.09271768,0.1715072
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.00041223617,0.105088405,0.02809305,0.04453123039
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.063975215,0.052873712,0.23351079,0.11678657233333334
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.3590644,0.22725268,0.05725224,0.21452310666666666
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.14033146,0.43456995,0.02555878,0.20015339666666665
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.11673053,0.14143224,0.28940636,0.18252304333333333
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.036630433,0.22784738,0.37174925,0.21207568766666665
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.045606527,0.5688626,0.13488324,0.24978412233333333
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.052461613,0.25795907,0.026003651,0.11214144466666669
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.03194197,0.092744835,0.14109486,0.08859388833333333
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.032982867,0.12751323,0.24764203,0.13604604233333334
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.070609696,0.06587515,0.04747659,0.06132047866666666
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.16056025,0.018204968,0.11249146,0.09708555933333333
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.041692927,0.12689364,0.23645873,0.135015099
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.06755216,0.63290364,0.14379202,0.28141594
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.023321383,0.0074052606,0.004701013,0.011809218866666665
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.009785465,0.0052391244,0.0016638775,0.0055628223
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,7.195297e-05,0.00013821454,0.01646565,0.005558605836666667
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0055538313,0.0018156024,0.00088017044,0.0027498680466666666
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.03930752,0.2721112,0.28619674,0.19920515333333333
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.05459508,0.006144009,0.07673221,0.04582376633333333
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.019705301,0.14927325,0.5366019,0.23519348366666668
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.03345378,0.1282174,0.108898394,0.09018985800000001
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.2775575,0.020201864,0.110663205,0.13614085633333334
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.007883689,0.0044312445,0.0026280957,0.004981009733333333
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.36251372,0.8171037,0.27757376,0.4857303933333334
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.0031259658,0.015226412,0.0022659882,0.006872788666666667
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.0072241714,0.044643283,0.20718913,0.0863521948
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.19033039,0.199707,0.13740383,0.17581374000000002
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.0013635779,0.001747953,0.0010407041,0.0013840783333333335
